Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,"1:00 pm EST
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9093&classDate=1/20/2024&clsLoc=1,Online: Crazy Form | ATEEZ (Part 3),Maylin Ramos,none,1 hour &20 minutes
ILoveDance,"2:30 pm EST
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9108&classDate=1/20/2024&clsLoc=1,Online: BORN TO BE | ITZY (Part 3),Winnie Chung,none,1 hour &20 minutes
