Studio,Start time,,Classes,Teacher,Room,Duration
Ballet Arts,9:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2362&classDate=1/20/2024&clsLoc=1,VIRTUAL: Pilates / Stretch,Charmaine Trotman-Shumantov,Ballet Arts Virtual 3,1 hour &30 minutes
Ballet Arts,11:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2351&classDate=1/20/2024&clsLoc=1,VIRTUAL: INTERMEDIATE Ballet,Irina Dvorovenko (2),BALLET Arts - VIRTUAL STUDIO,1 hour &30 minutes
Ballet Arts,12:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2353&classDate=1/20/2024&clsLoc=1,VIRTUAL: ADVANCED BEGINNER Ballet,Noriko Hara,BALLET Arts - VIRTUAL STUDIO,1 hour &30 minutes
Ballet Arts,2:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2366&classDate=1/20/2024&clsLoc=1,VIRTUAL: OPEN LEVEL BALLET,Yuka Kawazu,BALLET Arts - VIRTUAL STUDIO,1 hour &30 minutes
