Studio,Start time,,Class Schedule,Instructor,Studio,Duration
Ailey Studios,9:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146824915&classDate=1/20/2024&clsLoc=1,ONLINE: Pilates Fusion,Sarita Allen,none,1 hour
Ailey Studios,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146824913&classDate=1/20/2024&clsLoc=1,ONLINE: Masala Bhangra,Deborah Kolb (1),none,1 hour
Ailey Studios,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146824901&classDate=1/20/2024&clsLoc=1,ONLINE: Absolute Beginner Ballet,Dawn Hillen,none,1 hour
Ailey Studios,11:15 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146824923&classDate=1/20/2024&clsLoc=1,ONLINE: Zumba,Will Negrillo,none,1 hour
