Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8156&classDate=8/18/2023&clsLoc=1,In-StudioM: Super Shy | NewJeans (Part 3),Winnie Chung,Manhattan,1 hour & 20 minutes
ILoveDance,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8165&classDate=8/18/2023&clsLoc=1,In-StudioM: Shhh | KISS OF LIFE (Part 3),Maylin Ramos,Manhattan,1 hour & 20 minutes
