Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/pBE0Dpp2SB88rdsuUgdU,All Levels Krump,Brian Hallow Dreamz
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/FeGy168Oci92CwhPpu37,Int./Adv. Choreography,Karen Juarez
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/7D2fj6ULYQhEZunJlI91,Int./Adv. Choreography,Bo Belza
