Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/9KcrppjnixSTYPue04AG,All Levels Hip Hop,"Quilan ""Cue"" Arnold"
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/cO7Hnn3qZqe4bb5u07uH,Beg./Adv. Beginner Choreography,Mikayla 'Gigi' Copper
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/AcNK4jOkMkHPNbI8kh0f,Int./Adv. Choreography,Esosa Oviasu
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/xepyFE73Ah1PzBkpM6sX,All Levels Breaking,Static
Modega,9:30 PM EST • (120 min),https://sutrapro.com/modega/checkout/hvsj0WKtUnV7rKND3dzA,"Open ""Modega"" Session",Static
