Studio,Time,Classes,Instructor,Sign up,Date,Style
BAE,08:00:00,Mat Pilates Class,Pia Fulchignoni (1),none,2024-06-17,Additional Disciplines
BDC,08:30:00,Stp Closed Master Class,Summer TP Ed Dept,none,2024-06-17,Additional Disciplines
BDC,09:00:00,Adv Beg Contemp Jazz,Ashley Lynne King,none,2024-06-17,Contemporary/Modern
Steps,09:00:00,Beg Ballet,Kathy Sullivan,none,2024-06-17,Ballet
BAE,09:00:00,Adv Beg Ballet,Julia Dubno,none,2024-06-17,Ballet
Mark Morris,09:00:00,Gaga/People,Jim Grevatt *GAGA  (1),none,2024-06-17,Contemporary/Modern
BDC,09:00:00,Int Ballet,Erica Ratkovicz,none,2024-06-17,Ballet
Mark Morris,09:00:00,Gyrokinesis,Alexandra *Berger,none,2024-06-17,Additional Disciplines
Steps,09:15:00,Gyrokinesis,Christa Thiesing,none,2024-06-17,Additional Disciplines
BDC,09:15:00,All Levels Yoga And Meditation,Lauren Marsaglia,none,2024-06-17,Additional Disciplines
Peridance,09:30:00,Adv Beg Ballet,Greg Zane,none,2024-06-17,Ballet
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2024-06-17,Ballet
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2024-06-17,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Heather Hawk,none,2024-06-17,Ballet
Gibney,10:00:00,Adv Ballet,Cancelled Today,none,2024-06-17,Ballet
BAE,10:00:00,Intro To Ballet,William Waldinger,none,2024-06-17,Ballet
Peridance,10:00:00,Int Contemp,Jordan Ryder,none,2024-06-17,Contemporary/Modern
Mark Morris,10:00:00,Adv Ballet,Kelly *Slough,none,2024-06-17,Ballet
Steps,10:00:00,Adv/Int Ballet,Kate Loh,none,2024-06-17,Ballet
Steps,10:00:00,Rommett Floor Barre,Jodi Moccia,none,2024-06-17,Ballet
Peridance,10:00:00,Adv Ballet,Igal Perry,none,2024-06-17,Ballet
Taylor School,10:00:00,Professional Level Taylor Modern,Jake Vincent (1),none,2024-06-17,Contemporary/Modern
Gibney,10:00:00,Contemp 2Nd Best Dance Company At 280,Hannah Garner,none,2024-06-17,Contemporary/Modern
Gibney,10:00:00,Contemp,Marion Spencer,none,2024-06-17,Contemporary/Modern
Gibney,10:00:00,Embodiment Through Dance Movement Therapy At 280,Giulia Carotenuto,none,2024-06-17,Additional Disciplines
Gibney,10:00:00,Contemp Floorwork At 280,Isaac Martin Lerner,none,2024-06-17,Contemporary/Modern
Steps,10:15:00,Ballet Workout,Kate Stephan,none,2024-06-17,Ballet
Mark Morris,10:15:00,Cunningham Technique Open Class,Mandy Kirschner-Salva *Cunningham  (2),none,2024-06-17,Contemporary/Modern
BDC,10:30:00,Int Contemp Fusion,Nicole Wells (2),none,2024-06-17,Contemporary/Modern
BDC,10:30:00,Adv Beg Jazz,Shane Hall,none,2024-06-17,Jazz
BDC,10:30:00,Beg Ballet,Michele Moreno,none,2024-06-17,Ballet
BDC,10:30:00,Beg Hip-Hop,Paolo Slice Penala,none,2024-06-17,Street/Choreography
BAE,10:30:00,Beg Ballet,Shirley Bassat,none,2024-06-17,Ballet
BDC,10:30:00,Basic Theater,Eliah James Furlong (1),none,2024-06-17,Theater
Steps,10:45:00,Adv/Beg Ballet,Kathy Sullivan,none,2024-06-17,Ballet
Ballet Arts,11:00:00,2-Hour Int Ballet,Kenny Larson,none,2024-06-17,Ballet
Ballet Arts,11:00:00,2-Hour Int Ballet,Kenny Larson,none,2024-06-17,Ballet
BAE,11:00:00,Mat Pilates Class,Pia Fulchignoni (3),none,2024-06-17,Additional Disciplines
BDC,11:00:00,All Levels Pilates,Linda Farrell,none,2024-06-17,Additional Disciplines
Peridance,11:30:00,Beg Ballet,Shimon Ito,none,2024-06-17,Ballet
BAE,11:30:00,Adv Beg Ballet,Ginger Thatcher (5),none,2024-06-17,Ballet
Peridance,11:30:00,Open Emergent Improvisation,Uila Marx (1),none,2024-06-17,Additional Disciplines
Peridance,11:30:00,Adv Contemp,Elisabetta Minutoli,none,2024-06-17,Contemporary/Modern
Steps,11:30:00,Adv Pro Ballet,Nancy Bielski,none,2024-06-17,Ballet
Steps,11:45:00,Int/Adv Jazz Technique,Camden Loeser,none,2024-06-17,Jazz
Steps,11:45:00,Adv/Int Theater Jazz,Katie Spelman,none,2024-06-17,Theater
Gibney,12:00:00,Contemp,Brandon Coleman,none,2024-06-17,Contemporary/Modern
Peridance,12:00:00,Open Yoga,Sarah Iguchi,none,2024-06-17,Additional Disciplines
BDC,12:00:00,Adv Beg Tap,Jill Kenney,none,2024-06-17,Tap
BAE,12:00:00,I N- Basic Beg Ballet,Shirley Bassat,none,2024-06-17,Ballet
BAE,12:00:00,Int Ballet,Justin Sherwood,none,2024-06-17,Ballet
Steps,12:00:00,Beg Tap,Germaine Goodson,none,2024-06-17,Tap
Gibney,12:00:00,Adv Ballet,Nicholas Korkos,none,2024-06-17,Ballet
Mark Morris,12:00:00,Beg Modern,Mary Seidman  (3),none,2024-06-17,Contemporary/Modern
BDC,12:00:00,Int Jazz,Dougie Robbins,none,2024-06-17,Jazz
Steps,12:00:00,Pilates Mat,Laura Shapiro (1),none,2024-06-17,Additional Disciplines
BDC,12:00:00,Adv Beg Contemp Lyrical,Tracie Stanfield,none,2024-06-17,Contemporary/Modern
BDC,12:15:00,Int Adv Street Contemp Fusion,Jermaine Browne,none,2024-06-17,Contemporary/Modern
BDC,12:15:00,Adv Beg Ballet,Natalya Stavro,none,2024-06-17,Ballet
BDC,12:15:00,Beg Theater,Daniel Booda (3),none,2024-06-17,Theater
Steps,12:30:00,Beg Theater Jazz,Krystyna Resavy,none,2024-06-17,Theater
Steps,12:45:00,Basic Tap,Sydney Burtis,none,2024-06-17,Tap
Peridance,13:00:00,Int Ballet,Nikki Holck (2),none,2024-06-17,Ballet
Peridance,13:00:00,Adv Choreo,Esosa Oviasu,none,2024-06-17,Street/Choreography
Peridance,13:00:00,Open Pilates,Yuki Hasegawa,none,2024-06-17,Additional Disciplines
Peridance,13:00:00,Int Contemp,Gina Menichino,none,2024-06-17,Contemporary/Modern
Ballet Arts,13:00:00,Int Ballet,Simon Kazantsev,none,2024-06-17,Ballet
Ballet Arts,13:00:00,Int Ballet,Simon Kazantsev,none,2024-06-17,Ballet
Steps,13:15:00,Adv/Int Jazz,Dylan Pearce,none,2024-06-17,Jazz
Steps,13:30:00,Int/Adv Contemp,Max Stone,none,2024-06-17,Contemporary/Modern
Steps,13:30:00,Int Precision Jazz,Kenna Morris Garcia,none,2024-06-17,Jazz
Steps,13:30:00,Lastics Stretch,Jaime Torres,none,2024-06-17,Additional Disciplines
BDC,13:45:00,Basic Tap,TBA (4),none,2024-06-17,Tap
BDC,13:45:00,Beg Jazz,Sheila Barker,none,2024-06-17,Jazz
BDC,13:45:00,Int Theater,Isaiah Silvia-Chandley (5),none,2024-06-17,Theater
Steps,13:45:00,Adv/Beg Tap,Germaine Goodson,none,2024-06-17,Tap
BDC,13:45:00,Basic Ballet,Erica Ratkovicz,none,2024-06-17,Ballet
Gibney,14:00:00,Melt Method At 280,Claudia Brown,none,2024-06-17,Additional Disciplines
BDC,14:00:00,Adv Beg Street Jazz,Bo Belza,none,2024-06-17,Street/Choreography
BDC,14:00:00,Basic Hip-Hop,Geheny Rivera,none,2024-06-17,Street/Choreography
Gibney,14:00:00,Storytelling For Dancers At 280,Kelly Ashton Todd,none,2024-06-17,Additional Disciplines
BDC,14:00:00,Int Contemp,Jaclyn Walsh,none,2024-06-17,Contemporary/Modern
Steps,14:15:00,Int Tap,Sydney Burtis,none,2024-06-17,Tap
Peridance,14:30:00,Beg Graham,Caterina Rago,none,2024-06-17,Contemporary/Modern
Peridance,14:30:00,Int Contemp Floorwork,Jessica Smith,none,2024-06-17,Contemporary/Modern
Ballet Arts,14:30:00,Adv Beg Ballet,Kate Loh,none,2024-06-17,Ballet
Ballet Arts,14:30:00,Adv Beg Ballet,Kate Loh,none,2024-06-17,Ballet
Steps,14:30:00,Basic Graham Based Modern,Lindsay Poulis,none,2024-06-17,Contemporary/Modern
Peridance,14:30:00,Open House,Ejoe Wilson,none,2024-06-17,Street/Choreography
Steps,14:30:00,Int Ballet,Kurt Froman,none,2024-06-17,Ballet
Steps,15:00:00,Adv/Int Contemp Theater,Ellenore Scott,none,2024-06-17,Theater
Brickhouse,15:00:00,Choreo Int/Adv,Eric Delgado,none,2024-06-17,Street/Choreography
Steps,15:00:00,Int/Adv Contemp Ballet,Nicholas Korkos,none,2024-06-17,Ballet
