Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,"6:30 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8331&classDate=8/29/2023&clsLoc=1,Online: Cake | KARD (ONE DAY),Winnie Chung,none,1 hour & 20 minutes
ILoveDance,"8:00 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8276&classDate=8/29/2023&clsLoc=1,Online: In Bloom | ZB1 (Part 5),Christina Ryu,none,1 hour & 20 minutes
