Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/mNdp6gCjQTscXtCDfh22,Int./Adv. Choreography,Darien Van Rensalier
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/EonbXG2Ka2XSUM0dV60P,All Levels Krump,Brian Hallow Dreamz
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/biEBwKaYQj7WdCg2SUWL,Int./Adv. Choreography,Bo Belza
Modega,9:30 PM EST • (120 min),https://sutrapro.com/modega/checkout/hh91IBAR9nTH6Wf2PNn2,MUJO LAB,Tori & Olosu
