Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8158&classDate=8/25/2023&clsLoc=1,In-StudioM: Super Shy | NewJeans (Part 4),Winnie Chung,Manhattan,1 hour & 20 minutes
ILoveDance,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8167&classDate=8/25/2023&clsLoc=1,In-StudioM: Shhh | KISS OF LIFE (Part 4),Maylin Ramos,Manhattan,1 hour & 20 minutes
