Ballet Arts,09:00:00,Pilates / Stretch,Charmaine Trotman-Shumantov,none,2024-01-06,Additional Disciplines
Mark Morris,09:00:00,Pilates Flow,Lesley Garrison,none,2024-01-06,Additional Disciplines
BAE,10:00:00,Mat Pilates Class,Courtney Conner,none,2024-01-06,Additional Disciplines
Gibney,10:30:00,Beg Simonson,Teresa Perez Ceccon,none,2024-01-06,Additional Disciplines
Ailey,11:15:00,Zumba Fitness,Will Negrillo,none,2024-01-06,Additional Disciplines
ILD NYC,12:00:00,Guilty | Taemin Part 1,Eunice Shin,none,2024-01-06,Additional Disciplines
Gibney,12:00:00,Countertechnique,Cancelled Today,none,2024-01-06,Additional Disciplines
Gibney,12:00:00,Embodiment Through Dance Movement Therapy At 280,Dani Cole,none,2024-01-06,Additional Disciplines
ILD Queens,13:00:00,Crazy Form | Ateez Part 1,Ying Dong,none,2024-01-06,Additional Disciplines
Steps,13:15:00,Pilates Mat,Cummings,none,2024-01-06,Additional Disciplines
ILD NYC,13:30:00,Siren | Riize Part 1,Ness Martinez,none,2024-01-06,Additional Disciplines
ILD Queens,14:30:00,Born To Be | Itzy Part 1,Winnie Chung,none,2024-01-06,Additional Disciplines
ILD NYC,15:00:00,Crazy Form | Ateez Part 1,Fernando Farias,none,2024-01-06,Additional Disciplines
Cumbe,16:00:00,Compas/Kompa Dance All Levels,Julio Jean & Robenson Mathurin,none,2024-01-06,Additional Disciplines
ILD NYC,16:30:00,Set Me Free Pt.2 | Jimin One Day,Ying Dong,none,2024-01-06,Additional Disciplines
BDC,20:00:00,All Levels Quist Method,Nicholas Palmquist,none,2024-01-06,Additional Disciplines
