Studio,Time,Classes,Instructor,Sign up,Date,Style
Steps,09:00:00,Open Yoga For Dancers,Dober,none,2024-01-10,Additional Disciplines
Steps,09:00:00,Beg Ballet,Sullivan,none,2024-01-10,Ballet
BDC,09:00:00,Beg Lyrical,Emily Bufferd,none,2024-01-10,Contemporary/Modern
BAE,09:00:00,Adv Beg Ballet,Julia Dubno,none,2024-01-10,Ballet
Peridance,09:00:00,Open Yoga,Sarah Iguchi,none,2024-01-10,Additional Disciplines
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2024-01-10,Ballet
Peridance,09:30:00,Open Body Maintenance Training,Cancelled Today,none,2024-01-10,Additional Disciplines
Steps,09:45:00,Int/Adv Pro Ballet,Hawk,none,2024-01-10,Ballet
Taylor School,10:00:00,Professional Level Taylor Modern,Alex Clayton (3),none,2024-01-10,Contemporary/Modern
Steps,10:00:00,Adv/Int Ballet,Loh,none,2024-01-10,Ballet
Peridance,10:00:00,Open Barre À Terre,Anabella Lenzu,none,2024-01-10,Ballet
Mark Morris,10:00:00,Adv Ballet,Kelly *Slough,none,2024-01-10,Ballet
Steps,10:00:00,Adv/Beg Tap,Ponza,none,2024-01-10,Tap
Peridance,10:00:00,Adv Ballet,Nick Korkos (1),none,2024-01-10,Ballet
Steps,10:00:00,Open Pilates,Ross,none,2024-01-10,Additional Disciplines
Peridance,10:00:00,Int Contemp,Brandon Coleman,none,2024-01-10,Contemporary/Modern
BAE,10:00:00,Beg Ballet,Julie Voshell,none,2024-01-10,Ballet
Gibney,10:00:00,Pro Ballez,Katy Pyle,none,2024-01-10,Ballet
Gibney,10:00:00,Contemp At 280,Shane Larson,none,2024-01-10,Contemporary/Modern
Mark Morris,10:15:00,Cunningham Technique Open Class,Rotating *Cunningham Faculty,none,2024-01-10,Contemporary/Modern
BAE,10:30:00,Intro To Ballet,Shirley Bassat,none,2024-01-10,Ballet
BDC,10:30:00,Adv Beg Tap,Dre Torres,none,2024-01-10,Tap
BDC,10:30:00,Int Jazz,Adam Wedesky,none,2024-01-10,Jazz
Gibney,10:30:00,Bartenieff Fundamentals At 280,Alexandra Beller,none,2024-01-10,Additional Disciplines
BDC,10:30:00,Basic Theater,Melodye Redding,none,2024-01-10,Theater
BDC,10:30:00,Int Ballet,Deanna Doyle,none,2024-01-10,Ballet
BDC,10:30:00,Adv Beg Hip-Hop,Paolo Slice Penala,none,2024-01-10,Street/Choreography
Steps,10:45:00,Adv/Beg Ballet,Sullivan,none,2024-01-10,Ballet
Steps,11:00:00,Rommett Floor Barre,Moccia,none,2024-01-10,Ballet
Ballet Arts,11:00:00,Int Ballet,Kenny Larson,none,2024-01-10,Ballet
Peridance,11:30:00,Adv Ballet,Michelle Thompson (2),none,2024-01-10,Ballet
BAE,11:30:00,Gentle Pilates,Angelina Salama (3),none,2024-01-10,Additional Disciplines
Steps,11:30:00,Adv Pro Ballet,Bielski,none,2024-01-10,Ballet
Peridance,11:30:00,Int Broadway Jazz,Sarah Wolff (3),none,2024-01-10,Theater
Peridance,11:30:00,Int Contemp,Marijke Eliasberg,none,2024-01-10,Contemporary/Modern
Peridance,11:30:00,Beg Ballet,Martha Chapman,none,2024-01-10,Ballet
BAE,11:30:00,Adv Beg Ballet,Julie Voshell,none,2024-01-10,Ballet
Steps,11:45:00,Basic Tap,Kameda,none,2024-01-10,Tap
Steps,11:45:00,Adv/Int Ballet,Angelova (1),none,2024-01-10,Ballet
BDC,12:00:00,Adv Beg Ballet,Natalya Stavro,none,2024-01-10,Ballet
