Studio,Start time,Sign up,Classes,Instructor
Modega,7:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/aRthxIbLG7vTP1rVkoze,Intermediate/Advanced Choreography,Malik McCullough
Modega,8:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/OeIC7FuVQuAEGcHsacpj,Intermediate Choreography,Marlon Santana
Modega,10:00 PM EDT • (90 min),https://sutrapro.com/modega/checkout/muKB73RH63Vv9UISzs7d,Jen Bayan - Loiter Session Community Class,Loiter Session Instructor
