Studio,Start time,Sign up,Classes,Teacher,Duration
Sass Class,10:50 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=716&classDate=10/1/2023&clsLoc=1,Sass Foundations: Sexy Stilettos®,Iryna (5),1 hour
Sass Class,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=612&classDate=10/1/2023&clsLoc=1,Flirty Floorwork™,Iryna (6),1 hour
Sass Class,12:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=611&classDate=10/1/2023&clsLoc=1,Fierce Feminine® Hip-Hop,Mary,1 hour
Sass Class,2:20 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=715&classDate=10/1/2023&clsLoc=1,Reggaeton,Jahaira,1 hour
