Studio,Start time,Classes,Instructor,Sign up
ILD NJ,18:00:00,"Smoke Prod. Dynamicduo, Padi | Bada Lee Choreo",Regina Lustre,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8592&classDate=10/18/2023&clsLoc=1
ILD NJ,19:30:00,Back For More | Txt Part 3,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8597&classDate=10/18/2023&clsLoc=1
