Studio,Start time,Sign up,Classes,Teacher,Pianist,Room,Duration
Ballet Academy East,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7859&classDate=9/17/2023&clsLoc=1,LIVE-STREAMING Advanced Beginner Ballet,Ginger Thatcher,none,none,1 hour & 30 minutes
Ballet Academy East,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7820&classDate=9/17/2023&clsLoc=1,LIVE-STREAMING Sculpt-Tone,Elizabeth Portnoy,none,none,1 hour
Ballet Academy East,11:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7810&classDate=9/17/2023&clsLoc=1,LIVE-STREAM Introduction to Ballet,Elizabeth Portnoy,none,none,1 hour & 30 minutes
Ballet Academy East,11:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7879&classDate=9/17/2023&clsLoc=1,LIVE-STREAM Intermediate Ballet,Ginger Thatcher,none,none,1 hour & 30 minutes
