Studio,Start time,,Classes,Teacher,Duration
Hive NJ,8:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2297&classDate=11/28/2023&clsLoc=1,Advanced Choreography (Adults 17+),Bo Belza (2),1 hour &15 minutes
