BAE,08:00:00,Mat Pilates Class,Phoebe Higgins,none,2023-12-18,Additional Disciplines
Mark Morris,09:00:00,Gyrokinesis,Alexandra *Berger,none,2023-12-18,Additional Disciplines
BDC,09:15:00,All Levels Yoga And Meditation,Lauren Marsaglia,none,2023-12-18,Additional Disciplines
Steps,09:15:00,Gyrokinesis,Thiesing,none,2023-12-18,Additional Disciplines
Peridance,09:30:00,Open Body Maintenance Training,Roukijah “NutellaK” Rooks,none,2023-12-18,Additional Disciplines
BAE,11:00:00,Mat Pilates Class,Vanessa Martínez de Baños,none,2023-12-18,Additional Disciplines
BDC,11:00:00,All Levels Pilates,Linda Farrell,none,2023-12-18,Additional Disciplines
Peridance,11:30:00,Open Emergent Improvisation,Alexis Vinzons (2),none,2023-12-18,Additional Disciplines
Steps,12:00:00,Pilates Mat,Shapiro (6),none,2023-12-18,Additional Disciplines
Gibney,12:00:00,Embodiment Through Dance Movement Therapy At 280,Giulia Carotenuto,none,2023-12-18,Additional Disciplines
Peridance,12:00:00,Open Yoga,Sarah Iguchi (3),none,2023-12-18,Additional Disciplines
Peridance,13:00:00,Open Pilates,Yuki Hasegawa,none,2023-12-18,Additional Disciplines
Peridance,13:00:00,Adv Perforce Groove,Kendrick Samuel,none,2023-12-18,Additional Disciplines
Steps,13:30:00,Lastics Stretch,Torres,none,2023-12-18,Additional Disciplines
Gibney,14:00:00,Storytelling For Dancers At 280,Joy-Marie Thompson,none,2023-12-18,Additional Disciplines
Cre8ivity NJ,16:00:00,Pilates Conditioning & Stretch For Dancers Int And Up Ages 10+,Gianna Caridi,none,2023-12-18,Additional Disciplines
Gibney,16:00:00,Emergent Improvisation,Uila Marx,none,2023-12-18,Additional Disciplines
BDC,16:30:00,Adv Beg Jumps And Turns,Ali Koinoglou,none,2023-12-18,Additional Disciplines
ILD Queens,17:45:00,Kids Kpop 8,Christina Ryu,none,2023-12-18,Additional Disciplines
ILD NJ,18:00:00,Lalalala | Stray Kids Part 3,Maylin Ramos,none,2023-12-18,Additional Disciplines
Steps,18:00:00,Open Level Yoga,Conway,none,2023-12-18,Additional Disciplines
SassClass,18:15:00,Sass Found 101,Brynlie,none,2023-12-18,Additional Disciplines
ILD NYC,18:30:00,Lalalala | Stray Kids Part 3,Ying Dong,none,2023-12-18,Additional Disciplines
Ailey,18:30:00,Zumba Fitness,Will Negrillo,none,2023-12-18,Additional Disciplines
ILD Queens,18:50:00,Drama | Aespa Part 3,Eunice Shin,none,2023-12-18,Additional Disciplines
Mark Morris,19:00:00,Dance Church,Dance Church *Rotating Faculty,none,2023-12-18,Additional Disciplines
ILD NJ,19:30:00,Drama | Aespa Part 3,Min Seon Kim,none,2023-12-18,Additional Disciplines
BAE,19:45:00,Stretch & Strengthen,Julie Voshell,none,2023-12-18,Additional Disciplines
ILD NYC,20:00:00,Batter Up | Babymonster Part 3,Winnie Chung,none,2023-12-18,Additional Disciplines
