Studio,Time,Classes,Instructor,Sign up,Date,Style
BAE,09:00:00,Adv Beg Ballet,Shirley Bassat,none,2024-03-23,Ballet
Steps,09:00:00,Open Level Yoga,Devin Mae Conway,none,2024-03-23,Additional Disciplines
BDC,09:00:00,Adv Beg Hip-Hop,Paolo Slice Penala,none,2024-03-23,Street/Choreography
BDC,09:00:00,Adv Beg Lyrical,Emily Bufferd,none,2024-03-23,Contemporary/Modern
Taylor School,09:00:00,Dance Cardio & Conditioning,Margaret Fiske,none,2024-03-23,Additional Disciplines
BDC,09:15:00,Stretch & Strengthen,Alyssa Click,none,2024-03-23,Additional Disciplines
Steps,09:30:00,Beg Ballet,Sophie Alpern (1),none,2024-03-23,Ballet
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2024-03-23,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Heather Hawk,none,2024-03-23,Ballet
Peridance,10:00:00,Adv Ballet,Igal Perry,none,2024-03-23,Ballet
Steps,10:00:00,Adv/Int Ballet,Kate Loh,none,2024-03-23,Ballet
Taylor School,10:00:00,Master Class Series,Annmaria Mazzini (5),none,2024-03-23,Additional Disciplines
Steps,10:00:00,Ballet Workout,Kate Stephan,none,2024-03-23,Ballet
Gibney,10:00:00,Contemp,Cancelled Today,none,2024-03-23,Contemporary/Modern
BAE,10:00:00,Mat Pilates Class,Ashley Carter,none,2024-03-23,Additional Disciplines
Peridance,10:00:00,Int Contemp,Guanglei Hui,none,2024-03-23,Contemporary/Modern
Gibney,10:00:00,Klein Technique Dance/Movement Class At 280,Barbara Mahler,none,2024-03-23,Additional Disciplines
BAE,10:00:00,Intro To Ballet,Marsha Knight,none,2024-03-23,Ballet
Mark Morris,10:00:00,Adv Ballet,Kelly *Slough,none,2024-03-23,Ballet
Gibney,10:00:00,Ballet,Nina Goldman,none,2024-03-23,Ballet
Gibney,10:00:00,Gaga/People At 280,Annie Rigney,none,2024-03-23,Contemporary/Modern
Mark Morris,10:15:00,Cunningham Technique Open Class,Cori Kresge *Cunningham  (9),none,2024-03-23,Contemporary/Modern
BDC,10:30:00,Adv Beg Tap,Madison Hilligoss,none,2024-03-23,Tap
BDC,10:30:00,Beg Ballet,Michele Moreno,none,2024-03-23,Ballet
BDC,10:30:00,Beg Hip-Hop,AntBoogie,none,2024-03-23,Street/Choreography
Peridance,10:30:00,Open Zena Rommett Floor-Barre,Cancelled Today,none,2024-03-23,Ballet
BDC,10:30:00,Int Theater,Tanner Lane,none,2024-03-23,Theater
BDC,10:30:00,Int Comm Jazz,Mike Baerga,none,2024-03-23,Jazz
Steps,11:00:00,Int Contemp,Clinton Edward,none,2024-03-23,Contemporary/Modern
Steps,11:00:00,Adv/Beg Broadway Tap,Andrew Black,none,2024-03-23,Tap
Ballet Arts,11:00:00,2-Hour Int Ballet,Kenny Larson,none,2024-03-23,Ballet
BDC,11:00:00,Ed Dept Vocal,ProSem Master,none,2024-03-23,Additional Disciplines
Steps,11:15:00,Adv/Beg Contemp Modern,Briana Reed,none,2024-03-23,Contemporary/Modern
Peridance,11:30:00,Int Contemp Release,Wesley Ensminger,none,2024-03-23,Contemporary/Modern
Peridance,11:30:00,Beg House,Huu Rock,none,2024-03-23,Street/Choreography
Peridance,11:30:00,Beg Ballet,Yuka Kawazu,none,2024-03-23,Ballet
BAE,11:30:00,Int Ballet,Elizabeth Walker,none,2024-03-23,Ballet
BAE,11:30:00,Basic Beg Ballet,Shirley Bassat,none,2024-03-23,Ballet
Steps,11:30:00,Adv Pro Ballet,Nancy Bielski,none,2024-03-23,Ballet
Steps,11:45:00,Adv/Int Ballet,Elena Kunikova,none,2024-03-23,Ballet
Gibney,12:00:00,Contemp/Modern,Cancelled Today,none,2024-03-23,Contemporary/Modern
BDC,12:00:00,Adv Beg Ballet,Natalya Stavro,none,2024-03-23,Ballet
BDC,12:00:00,Ed Dept Vocal,ProSem Master,none,2024-03-23,Additional Disciplines
Peridance,12:00:00,Open Yoga,Sarah Iguchi,none,2024-03-23,Additional Disciplines
BDC,12:00:00,Basic Tap,Jill Kenney,none,2024-03-23,Tap
BDC,12:00:00,Adv Beg Contemp Lyrical,Jeremy Duvall (1),none,2024-03-23,Contemporary/Modern
Mark Morris,12:00:00,Beg/Int Broadway Jazz,Avital Asuleen,none,2024-03-23,Theater
BDC,12:00:00,Beg Jazz Funk,Chio,none,2024-03-23,Street/Choreography
BDC,12:00:00,Adv Beg Theater,Amanda LaMotte,none,2024-03-23,Theater
Steps,12:00:00,Pilates Mat,Laura Shapiro (6),none,2024-03-23,Additional Disciplines
Steps,12:30:00,Beg/Int Jazz,Sam Lobel (4),none,2024-03-23,Jazz
Steps,12:45:00,Int Broadway Tap,Andrew Black,none,2024-03-23,Tap
Peridance,13:00:00,Open Gyrokinesis,Naoko Moriyama-Robbins,none,2024-03-23,Additional Disciplines
Peridance,13:00:00,Int Graham,Caterina Rago,none,2024-03-23,Contemporary/Modern
Steps,13:00:00,Adv/Beg Theater Jazz,Tera-Lee Pollin (7),none,2024-03-23,Theater
Ballet Arts,13:00:00,Int Ballet,Simon Kazantsev,none,2024-03-23,Ballet
Peridance,13:00:00,Beg Waacking,Princess Lockerooo,none,2024-03-23,Street/Choreography
Peridance,13:00:00,Adv Contemp,Elisabetta Minutoli,none,2024-03-23,Contemporary/Modern
Steps,13:15:00,Adv/Int Theater Jazz,Shea Sullivan,none,2024-03-23,Theater
BDC,13:30:00,Beg Contemp,Michaela McGowan,none,2024-03-23,Contemporary/Modern
Steps,13:30:00,Lastics Stretch,Jaime Torres,none,2024-03-23,Additional Disciplines
BDC,13:30:00,Adv Beg Hip-Hop,Geheny Rivera,none,2024-03-23,Street/Choreography
Mark Morris,13:30:00,Int Countertechnique,Maggie *Costales (10),none,2024-03-23,Additional Disciplines
