Studio,Time,Classes,Instructor,Sign up,Date,Style
Steps,09:00:00,Open Yoga For Dancers,Hannah Dober,none,2024-03-06,Additional Disciplines
BAE,09:00:00,Adv Beg Ballet,Julia Dubno,none,2024-03-06,Ballet
Peridance,09:00:00,Open Yoga,Sarah Iguchi,none,2024-03-06,Additional Disciplines
BDC,09:00:00,Beg Ballet,Eureka Nakano Grimes,none,2024-03-06,Ballet
BDC,09:00:00,Beg Lyrical,Emily Bufferd,none,2024-03-06,Contemporary/Modern
BDC,09:00:00,Ed Dept Krumping,ITP Master Class,none,2024-03-06,Street/Choreography
Steps,09:00:00,Beg Ballet,Kathy Sullivan,none,2024-03-06,Ballet
Peridance,09:30:00,Open Ballet,Greg Zane,none,2024-03-06,Ballet
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2024-03-06,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Heather Hawk,none,2024-03-06,Ballet
Steps,10:00:00,Open Pilates,Stephanie Ross,none,2024-03-06,Additional Disciplines
Steps,10:00:00,Adv/Int Ballet,Kate Loh,none,2024-03-06,Ballet
Gibney,10:00:00,Pro Ballez,Katy Pyle,none,2024-03-06,Ballet
BAE,10:00:00,Beg Ballet,Julie Voshell,none,2024-03-06,Ballet
Steps,10:00:00,Adv/Beg Tap,Kat Ponza,none,2024-03-06,Tap
Peridance,10:00:00,Int Contemp,Brandon Coleman,none,2024-03-06,Contemporary/Modern
Peridance,10:00:00,Open Barre À Terre,Anabella Lenzu,none,2024-03-06,Ballet
Gibney,10:00:00,Contemp Playground,Shane Larson,none,2024-03-06,Contemporary/Modern
Mark Morris,10:00:00,Adv Ballet,Mica Bernas *MMDG Dancer  (7),none,2024-03-06,Ballet
Peridance,10:00:00,Adv Ballet,Igal Perry,none,2024-03-06,Ballet
Taylor School,10:00:00,Professional Level Taylor Modern,Michelle Fleet (3),none,2024-03-06,Contemporary/Modern
Mark Morris,10:15:00,Cunningham Technique Open Class,Rotating *Cunningham Faculty,none,2024-03-06,Contemporary/Modern
BDC,10:30:00,Adv Beg Tap,Dre Torres,none,2024-03-06,Tap
BDC,10:30:00,Adv Beg Hip-Hop,Paolo Slice Penala,none,2024-03-06,Street/Choreography
Gibney,10:30:00,Bartenieff Fundamentals At 280,Alexandra Beller,none,2024-03-06,Additional Disciplines
BDC,10:30:00,Int Ballet,Deanna Doyle,none,2024-03-06,Ballet
BDC,10:30:00,Basic Theater,Melodye Redding,none,2024-03-06,Theater
BDC,10:30:00,Int Jazz,Sara Edwards,none,2024-03-06,Jazz
BAE,10:30:00,Intro To Ballet,Shirley Bassat,none,2024-03-06,Ballet
Steps,10:45:00,Adv/Beg Ballet,Kathy Sullivan,none,2024-03-06,Ballet
Ballet Arts,11:00:00,Int Ballet,Kenny Larson,none,2024-03-06,Ballet
Steps,11:00:00,Adv/Beg Jazz,Sam Lobel,none,2024-03-06,Jazz
BDC,11:00:00,Ed Dept Company Ballet,ProSem Master,none,2024-03-06,Ballet
Steps,11:00:00,Rommett Floor Barre,Jodi Moccia,none,2024-03-06,Ballet
BAE,11:30:00,Adv Beg Ballet,Julie Voshell,none,2024-03-06,Ballet
Peridance,11:30:00,Int Broadway Jazz,Sue Samuels,none,2024-03-06,Theater
Peridance,11:30:00,Beg Ballet,Martha Chapman,none,2024-03-06,Ballet
Peridance,11:30:00,Adv Ballet,Michelle Thompson,none,2024-03-06,Ballet
Steps,11:30:00,Adv Pro Ballet,Nancy Bielski,none,2024-03-06,Ballet
Peridance,11:30:00,Int Contemp,Marijke Eliasberg,none,2024-03-06,Contemporary/Modern
Steps,11:45:00,Basic Tap,Yuka Kameda,none,2024-03-06,Tap
Steps,11:45:00,Adv/Int Ballet,Violeta Angelova (1),none,2024-03-06,Ballet
Ailey,12:00:00,Zumba Fitness,Will Negrillo,none,2024-03-06,Additional Disciplines
Gibney,12:00:00,Simonson Jazz,Teresa Perez Ceccon,none,2024-03-06,Jazz
BDC,12:00:00,Adv Beg Contemp Lyrical,Tracie Stanfield,none,2024-03-06,Contemporary/Modern
BDC,12:00:00,Beg Theater Tap,Doug Shankman,none,2024-03-06,Tap
BAE,12:00:00,Basic Beg Ballet,Shirley Bassat,none,2024-03-06,Ballet
BAE,12:00:00,Int Ballet,Stephanie Godino,none,2024-03-06,Ballet
BDC,12:00:00,Adv Beg Ballet,Natalya Stavro,none,2024-03-06,Ballet
BDC,12:00:00,Adv Beg Theater,Ian Klein,none,2024-03-06,Theater
Steps,12:00:00,Beg Tap,Germaine Goodson,none,2024-03-06,Tap
BDC,12:00:00,Beg Jazz Funk,Chio,none,2024-03-06,Street/Choreography
Mark Morris,12:10:00,Contemp Simonson Technique,Laurie *De Vito,none,2024-03-06,Contemporary/Modern
Steps,12:30:00,Int Ballet,Noriko Hara,none,2024-03-06,Ballet
Steps,12:30:00,Adv/Beg Pointe,Kathy Sullivan,none,2024-03-06,Ballet
Gibney,12:30:00,Movement Research At 280,Antonio Ramos,none,2024-03-06,Additional Disciplines
Ballet Arts,13:00:00,Int Ballet,Simon Kazantsev,none,2024-03-06,Ballet
Peridance,13:00:00,Int Ballet,Billy Blanken,none,2024-03-06,Ballet
Peridance,13:00:00,Beg Horton,Katrina Perrin,none,2024-03-06,Contemporary/Modern
Steps,13:00:00,Adv/Int Contemp Master Class,Cancelled Today,none,2024-03-06,Contemporary/Modern
Peridance,13:00:00,Int Choreo,James Kho,none,2024-03-06,Street/Choreography
Steps,13:00:00,Int Theater Dance,Andrew Winans (4),none,2024-03-06,Theater
Brickhouse,13:30:00,Contemp Int,Rae-ann Thomas,none,2024-03-06,Contemporary/Modern
BDC,13:30:00,Int Contemp Fusion,Camryn Brothers,none,2024-03-06,Contemporary/Modern
BDC,13:30:00,Basic Tap,Madison Hilligoss (1),none,2024-03-06,Tap
BDC,13:30:00,Basic Hip-Hop,Geheny Rivera,none,2024-03-06,Street/Choreography
Steps,13:30:00,Int Jazz,John Leggio,none,2024-03-06,Jazz
BDC,13:30:00,Int Theater,Tanner Lane,none,2024-03-06,Theater
Steps,13:30:00,Int Tap,Shelby Kaufman,none,2024-03-06,Tap
BDC,13:30:00,Beg Jumps And Turns,Ali Koinoglou (2),none,2024-03-06,Additional Disciplines
Steps,13:45:00,Adv/Beg Tap,Germaine Goodson,none,2024-03-06,Tap
Gibney,14:00:00,Movement Research At 280,Fabio Tavares,none,2024-03-06,Additional Disciplines
Gibney,14:00:00,Contemp Floorwork,Dual Rivet,none,2024-03-06,Contemporary/Modern
Ballet Arts,14:30:00,Adv Beg Ballet,Kate Loh,none,2024-03-06,Ballet
Peridance,14:30:00,Open Stretch,Diego Funes,none,2024-03-06,Additional Disciplines
Steps,14:30:00,Int Ballet,Laura Kaufman,none,2024-03-06,Ballet
Peridance,14:30:00,Adv Contemp,Mike Esperanza,none,2024-03-06,Contemporary/Modern
Peridance,14:30:00,Beg House,Ejoe Wilson,none,2024-03-06,Street/Choreography
Steps,14:45:00,Adv/Beg Theater Jazz,Krystyna Resavy,none,2024-03-06,Theater
BDC,15:00:00,Adv Beg Tap,Brent McBeth,none,2024-03-06,Tap
PMT,15:00:00,Open Reggaeton,David Machicado,none,2024-03-06,World
BDC,15:00:00,Int Street Jazz,Masumi Kambayashi (3),none,2024-03-06,Street/Choreography
BDC,15:00:00,Beg Theater,Josh Zacher,none,2024-03-06,Theater
BDC,15:00:00,Basic Ballet,Deanna Doyle,none,2024-03-06,Ballet
BDC,15:00:00,Adv Beg Jazz,Sheila Barker,none,2024-03-06,Jazz
Steps,15:00:00,Int Jazz,Adrian Lee,none,2024-03-06,Jazz
Brickhouse,15:00:00,Hip Hop Int/Adv,Nick Kim,none,2024-03-06,Street/Choreography
Steps,15:15:00,Adv/Int Contemp,Max Stone,none,2024-03-06,Contemporary/Modern
Steps,15:30:00,Basic Tap,Germaine Goodson,none,2024-03-06,Tap
Peridance,16:00:00,Int Hip Hop,TweetBoogie _,none,2024-03-06,Street/Choreography
Steps,16:00:00,Alignment Floor Work,Lonne Moretton,none,2024-03-06,Additional Disciplines
Ballet Arts,16:00:00,Int Ballet,Noriko Hara,none,2024-03-06,Ballet
Peridance,16:00:00,Open Dancehall,Korie Genius,none,2024-03-06,World
Brickhouse,16:30:00,Expressive Movement Int/Adv,Kyla Bullings,none,2024-03-06,Street/Choreography
BDC,16:30:00,Beg Ballet,Dorit Koppel,none,2024-03-06,Ballet
Cre8ivity NJ,16:30:00,30,Carl Anthony Tramon,none,2024-03-06,Additional Disciplines
BDC,16:30:00,Adv Beg Theater,Jason Wise,none,2024-03-06,Theater
BDC,16:30:00,Int Tap,Ray Hesselink,none,2024-03-06,Tap
BDC,16:30:00,All Levels Restorative Meditation,Renata Bonar (4),none,2024-03-06,Additional Disciplines
Steps,16:30:00,Int Contemp Jazz,Savannah Cobb,none,2024-03-06,Contemporary/Modern
PMT,16:30:00,Int Choreo,Youran Lee,none,2024-03-06,Street/Choreography
BDC,16:30:00,Adv Beg Hip-Hop,AntBoogie,none,2024-03-06,Street/Choreography
ILD Queens,16:45:00,Kids Kpop 8,Winnie Chung,none,2024-03-06,Additional Disciplines
Steps,16:45:00,Adv/Int Ballet,Karin Averty (2),none,2024-03-06,Ballet
PJM,17:00:00,Hip Hop Found,Beasty,none,2024-03-06,Street/Choreography
Steps,17:00:00,Adv/Int Theater Jazz,Rachel Leigh Dolan,none,2024-03-06,Theater
Ballet Arts,17:30:00,Double Barre Ballet Class,Richard Marsden,none,2024-03-06,Ballet
Peridance,17:30:00,Beg Popping,Justin Ice O Herbin,none,2024-03-06,Street/Choreography
Peridance,17:30:00,Int Choreo,Sam Javi,none,2024-03-06,Street/Choreography
Cre8ivity NJ,17:30:00,Int/Adv Ballet Technique Ages 12+,Anneliese Wilson,none,2024-03-06,Ballet
BDC,18:00:00,Int Adv Theater,Josh Assor,none,2024-03-06,Theater
PMT,18:00:00,Open Level Floorwork,Mack Pereira,none,2024-03-06,Additional Disciplines
Cre8ivity NJ,18:00:00,30,Carl Anthony Tramon,none,2024-03-06,Additional Disciplines
BDC,18:00:00,Adv Beg Comm Jazz,Debbie Wilson,none,2024-03-06,Jazz
SassClass,18:00:00,Stretch & Strength,Brynlie,none,2024-03-06,Additional Disciplines
ILD Queens,18:00:00,Easy | Le Sserafim Part 1,Eunice Shin,none,2024-03-06,Additional Disciplines
Steps,18:00:00,Int/Adv Tap,Tommy Wasiuta,none,2024-03-06,Tap
Steps,18:00:00,Beg Tap,Lynn Schwab,none,2024-03-06,Tap
ILD NJ,18:00:00,Killin' It | P1Harmony Part 1,Regina Lustre,none,2024-03-06,Additional Disciplines
BDC,18:00:00,Adv Beg Tap,Mark Albrecht,none,2024-03-06,Tap
Cre8ivity NJ,18:00:00,Int Hip Hop Ages 9-12,John John Tarrayo,none,2024-03-06,Street/Choreography
SassClass,18:00:00,Sexy Stilettos,Mary (5),none,2024-03-06,Street/Choreography
PMT,18:00:00,Beg Hip Hop,Devynn Brooks,none,2024-03-06,Street/Choreography
Ailey,18:00:00,Beg Ballet,Benjamin Briones,none,2024-03-06,Ballet
Taylor School,18:00:00,Adult Open Level Modern,Joao Carvalho,none,2024-03-06,Contemporary/Modern
BDC,18:00:00,Adv Beg Contemp,alma Collective,none,2024-03-06,Contemporary/Modern
BAE,18:00:00,Int Ballet,Stephanie Godino,none,2024-03-06,Ballet
Gibney,18:00:00,Adult Open Contemp,Leah Wilks,none,2024-03-06,Contemporary/Modern
Mark Morris,18:00:00,Int Contemp,Elena *Vazintaris,none,2024-03-06,Contemporary/Modern
BDC,18:00:00,Beg Hip-Hop Found,Ms Vee,none,2024-03-06,Street/Choreography
ATDF,18:15:00,Int,Barbara Duffy,none,2024-03-06,Tap
Steps,18:15:00,Adv/Int Jazz,Lisa Harvie,none,2024-03-06,Jazz
Steps,18:15:00,Beg Modern/Horton,JoLea Maffei,none,2024-03-06,Contemporary/Modern
ATDF,18:15:00,Basic,Susan Hebach,none,2024-03-06,Tap
Modega,18:30:00,All Levels Krump,Brian Hallow Dreamz,https://sutrapro.com/modega/checkout/V2XNAWVfOFXKhYXC7SpZ,2024-03-06,Street/Choreography
Ailey,18:30:00,Open Hip-Hop,Antonio Jefferson,none,2024-03-06,Street/Choreography
ILD NYC,18:30:00,Killin' It | P1Harmony Part 1,Ying Dong,none,2024-03-06,Additional Disciplines
ILD NYC,18:30:00,Mr. Vampire | Itzy Part 1,Maylin Ramos,none,2024-03-06,Additional Disciplines
Gibney,18:30:00,Absolute Beg Ballet,Kat Wildish,none,2024-03-06,Ballet
Mark Morris,18:30:00,Int West African,Nafi *Diabate  (9),none,2024-03-06,World
Modega,18:30:00,Int./Adv. Choreo,Darien Van Rensalier,https://sutrapro.com/modega/checkout/VzlQqm5bYib1Ja5TSFjc,2024-03-06,Street/Choreography
Peridance,18:30:00,Beg African,Djoniba Mouflet,none,2024-03-06,World
Gibney,18:30:00,Int/Adv Contemp/Simonson,Laurie DeVito,none,2024-03-06,Contemporary/Modern
Ailey,18:30:00,Zumba Fitness,Mike Gomez,none,2024-03-06,Additional Disciplines
Ailey,18:30:00,Beg Horton,Amos Machanic,none,2024-03-06,Contemporary/Modern
Ailey,18:30:00,Beg Contemp,Linda Celeste Sims,none,2024-03-06,Contemporary/Modern
PJM,18:30:00,Beg House,Huu Rock,none,2024-03-06,Street/Choreography
Steps,18:45:00,Int Contemp Lyrical,Tracie Stanfield,none,2024-03-06,Contemporary/Modern
Steps,19:00:00,Adv/Beg Jazz,Rebecca Frazier (3),none,2024-03-06,Jazz
Cumbe,19:00:00,Congolese Dance And Drum All Levels,Andoche Loubaki,none,2024-03-06,World
Cre8ivity NJ,19:00:00,Int/Adv Hip Hop Ages 13+,Cancelled Today,none,2024-03-06,Street/Choreography
Peridance,19:00:00,Int Contemp,Chris Bloom (1),none,2024-03-06,Contemporary/Modern
Ballet Arts,19:00:00,Adv Beg Ballet,Kenny Larson,none,2024-03-06,Ballet
Mark Morris,19:00:00,Int Tap,Ja'Bowen *Dixon,none,2024-03-06,Tap
Ailey,19:00:00,Beg Heels,Marie Rose Baramo,none,2024-03-06,Street/Choreography
BAE,19:00:00,Adv Beg Ballet,Cornel Crabtree,none,2024-03-06,Ballet
SassClass,19:10:00,Popstar Style,Mary,none,2024-03-06,Additional Disciplines
Peridance,19:15:00,Beg Contemp Jazz,Grant Chang,none,2024-03-06,Contemporary/Modern
BAE,19:15:00,Beg Contemp,Ashley Carter,none,2024-03-06,Contemporary/Modern
BAE,19:15:00,Basic Beg Ballet,Estelle Botella,none,2024-03-06,Ballet
Peridance,19:15:00,Adv Choreo,Edson Maldonado (2),none,2024-03-06,Street/Choreography
SassClass,19:20:00,Sexy Stilettos,David,none,2024-03-06,Street/Choreography
ILD Queens,19:30:00,Super Lady | Gi-Dle Part 1,Fernando Farias,none,2024-03-06,Additional Disciplines
ILD NJ,19:30:00,Super Lady | Gi-Dle Part 1,Ness Martinez,none,2024-03-06,Additional Disciplines
Ailey,19:30:00,Sabar,Bakary Fall,none,2024-03-06,World
Ailey,19:30:00,Open Capoeira,Mestre Alegria,none,2024-03-06,World
BDC,19:30:00,Basic Afro'Dance,Angel Kaba,none,2024-03-06,World
Peridance,19:30:00,Int Heels,Chris Ralph,none,2024-03-06,Street/Choreography
BDC,19:30:00,Basic Hip-Hop,Q,none,2024-03-06,Street/Choreography
Steps,19:30:00,Beg Ballet,Temple Kemezis,none,2024-03-06,Ballet
Mark Morris,19:30:00,Gaga/People,Doron Perk *GAGA  (10),none,2024-03-06,Contemporary/Modern
Cumbe,19:30:00,Afro-Brazilian And Samba All Levels,Quenia Ribeiro,none,2024-03-06,World
BDC,19:30:00,Adv Beg Street Jazz/Hip-Hop,Carlos Neto,none,2024-03-06,Street/Choreography
Ailey,19:30:00,Beg Jazz,Matthew Lynady,none,2024-03-06,Jazz
BDC,19:30:00,Int Adv Contemp Jazz,Nijawwon Matthews,none,2024-03-06,Contemporary/Modern
BDC,19:30:00,All Levels Tap,Josh Israel (5),none,2024-03-06,Tap
BAE,19:30:00,Beg Ballet,William Waldinger,none,2024-03-06,Ballet
Mark Morris,19:30:00,Beg Hip-Hop,Jillian Roberts,none,2024-03-06,Street/Choreography
BAE,19:30:00,Intro To Ballet,Stephanie Godino,none,2024-03-06,Ballet
Steps,19:30:00,Basic Tap,Yukari Ikegaya,none,2024-03-06,Tap
Steps,19:30:00,Int Broadway Tap,Danny Gardner,none,2024-03-06,Tap
PMT,19:35:00,Adv. Beg. Contemp,Taylor Morris,none,2024-03-06,Contemporary/Modern
PMT,19:35:00,Adv. Beg. Hip Hop,Rich James,none,2024-03-06,Street/Choreography
Steps,20:00:00,Open Hip Hop,Mickey Sakai,none,2024-03-06,Street/Choreography
Steps,20:00:00,Int/Adv Contemp,Maleek Washington,none,2024-03-06,Contemporary/Modern
Brickhouse,20:00:00,Hip Hop Adv,Brandon Trent (1),none,2024-03-06,Street/Choreography
PJM,20:00:00,Adv Beg Jazz Funk,Peter Chow,none,2024-03-06,Street/Choreography
Modega,20:00:00,All Levels Waving,Castro,https://sutrapro.com/modega/checkout/JGXvfWgE3eidXQmiLBpS,2024-03-06,Additional Disciplines
ILD NYC,20:00:00,Adv Beg Choreo,Alice Wu,none,2024-03-06,Street/Choreography
Modega,20:00:00,Int./Adv. Choreo,Bo Belza,https://sutrapro.com/modega/checkout/BALZh7mxjQ8XmO8pIenI,2024-03-06,Street/Choreography
Peridance,20:00:00,Open Afro-Cuban,La Mora Pérez,none,2024-03-06,World
SassClass,20:20:00,Fierce Feminine Hip-Hop,Mary,none,2024-03-06,Street/Choreography
Peridance,20:30:00,Beg Waacking,Tyrone Bevans,none,2024-03-06,Street/Choreography
Cre8ivity NJ,20:30:00,Adult Beg Hip Hop,Cancelled Today,none,2024-03-06,Street/Choreography
Steps,20:30:00,Int/Adv Contemp Jazz,Steven Blandino,none,2024-03-06,Contemporary/Modern
SassClass,20:30:00,Reggaeton,David,none,2024-03-06,World
BDC,21:00:00,Int Contemp,TBA (6),none,2024-03-06,Contemporary/Modern
BDC,21:00:00,Int Adv Hip-Hop,David Thomas,none,2024-03-06,Street/Choreography
BDC,21:00:00,Adv Beg Heels,Yvonne Marie Sain,none,2024-03-06,Street/Choreography
Modega,21:30:00,Open Waving Session,Haze,https://sutrapro.com/modega/checkout/XYYgGOaM6wQzk5tLoKMO,2024-03-06,Additional Disciplines
Brickhouse,21:30:00,Hip Hop Int/Adv,SINQUE .,none,2024-03-06,Street/Choreography
