Studio,Start time,,Classes,Teacher,Accompanist,Location,Duration
Peridance,10:00 am EST,none,Beg Graham,Cara McManus,none,Peridance Center,1 hour &30 minutes
Peridance,10:00 am EST,none,Open Ballet,Bivi Kimura,none,Peridance Center,1 hour &30 minutes
Peridance,11:30 am EST,none,Beg Dancehall,Korie Genius,none,Peridance Center,1 hour &30 minutes
Peridance,11:30 am EST,none,Inter Contemporary,Vive _,none,Peridance Center,1 hour &30 minutes
Peridance,11:30 am EST,none,Open Hip Hop | MOPTOP,Link _,none,Peridance Center,1 hour &30 minutes
Peridance,1:00 pm EST,none,Adv Contemporary,Marijke Eliasberg,none,Peridance Center,1 hour &30 minutes
