Studio,Start time,Sign up,Classes,Teacher,Duration
Hive Dance NJ,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2223&classDate=9/21/2023&clsLoc=1,Beginner Hip-hop (Adults 17+),Jaqui Angulo,1 hour & 15 minutes
Hive Dance NJ,8:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2224&classDate=9/21/2023&clsLoc=1,Beginner Hip-hop (Adults 17+),Katrina Endozo,1 hour & 15 minutes
