Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,"12:00 pm  EDT
    LIVE STREAM",none,Online: Seven | Jung Kook (Part 4),Cancelled Today,none,1 hour & 20 minutes
ILoveDance,"1:30 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8284&classDate=8/26/2023&clsLoc=1,Online: Shhh | KISS OF LIFE (Part 4),Maylin Ramos,none,1 hour & 20 minutes
