Studio,Start time,Sign up,Class Schedule,Instructor,Studio,Duration
Ailey Studios,9:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146823761&classDate=8/26/2023&clsLoc=1,ONLINE: Pilates Fusion,Sarita Allen,none,1 hour
Ailey Studios,10:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146823758&classDate=8/26/2023&clsLoc=1,ONLINE: Masala Bhangra,Rizwan Dhanidina (1),none,1 hour
Ailey Studios,1:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146823757&classDate=8/26/2023&clsLoc=1,ONLINE: Beginner Limón,Becky Brown,none,1 hour
Ailey Studios,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146823743&classDate=8/26/2023&clsLoc=1,ONLINE: Absolute Beginner Ballet,Dawn Hillen,none,1 hour
Ailey Studios,11:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146823770&classDate=8/26/2023&clsLoc=1,ONLINE: Zumba,Will Negrillo,none,1 hour
