Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9305&classDate=3/5/2024&clsLoc=1,In-StudioQ: SMART | LE SSERAFIM (Part 1),Winnie Chung,Flushing,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9333&classDate=3/5/2024&clsLoc=1,In-StudioQ: Mr. Vampire | ITZY (Part 1),Maylin Ramos,Flushing,1 hour &20 minutes
