Studio,Start time,Sign up,Classes,Instructor
Modega,5:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/IcCmtnJ0UiE3bQQQogdj,Advanced Choreography,Kai Lin
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/z9rDfe78usfYM3UHwew7,Adv. Beginner/Int. Choreography,Unique Clay
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/xaIzfYmtsMFWMySaRhxq,All Levels Waacking,Zenta
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/dPEQBwYUnPqdJAKfxPDK,Beginner/Adv. Beginner Choreography,Edson Maldonado
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/mZ8X5zxL4cQKP3tHShX8,Intermediate House,Huu Rock
Modega,9:30 PM EDT • (120 min),https://sutrapro.com/modega/checkout/TLVILQxpkJKZyGNB7unf,"Open ""Modega"" Session",Huu Rock
