Studio,Start time,Sign up,Classes,Teacher,Duration
Brickhouse,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7711&classDate=8/22/2023&clsLoc=1,Street Jazz (Adv. Beg/Int),Justin Desean,1 hour & 30 minutes
Brickhouse,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7712&classDate=8/22/2023&clsLoc=1,Hip Hop (Adv. Beg/Int),Mini Zhang,1 hour & 30 minutes
Brickhouse,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7880&classDate=8/22/2023&clsLoc=1,Pop Up - Hip Hop,Rachel Wilson,1 hour & 30 minutes
Brickhouse,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7713&classDate=8/22/2023&clsLoc=1,Heels (Int/Adv),Emma Rosa,1 hour & 30 minutes
