Studio,Start time,Classes,Instructor,Sign up
ILD Queens,18:30:00,Super Shy | Newjeans Part 3,Winnie Chung,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8231&classDate=8/17/2023&clsLoc=1
ILD Queens,20:00:00,In Bloom | Zb1 Part 3,Christina Ryu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8249&classDate=8/17/2023&clsLoc=1
