Studio,Start time,Classes,Instructor,Sign up
BDC,09:00:00,Adv Beg Ballet,Luis Villar,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17632&classDate=8/17/2023&clsLoc=1
BDC,10:00:00,Adv Beg Theater,Jason Wise,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17637&classDate=8/17/2023&clsLoc=1
BDC,10:00:00,Int Tap,Avital Asuleen (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17758&classDate=8/17/2023&clsLoc=1
BDC,10:30:00,Beg Jumps And Turns,Shelly Hutchinson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17759&classDate=8/17/2023&clsLoc=1
BDC,11:30:00,Beg Tap,Jill Kenney,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17304&classDate=8/17/2023&clsLoc=1
BDC,11:30:00,Int Theater,Andrew Wilson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17650&classDate=8/17/2023&clsLoc=1
BDC,12:00:00,All Levels Yoga And Meditation,Elyse Niederee,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17761&classDate=8/17/2023&clsLoc=1
BDC,13:00:00,Adv Beg Jazz Funk,Miles Keeney,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17571&classDate=8/17/2023&clsLoc=1
BDC,13:00:00,Beg Jazz,Heather Rigg,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17668&classDate=8/17/2023&clsLoc=1
BDC,13:30:00,All Levels Voice,Eric Fotre Leach,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17675&classDate=8/17/2023&clsLoc=1
BDC,14:30:00,Adv Beg Theater,Natalie Malotke,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17677&classDate=8/17/2023&clsLoc=1
BDC,14:30:00,Int Tap,April Cook,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17686&classDate=8/17/2023&clsLoc=1
BDC,15:00:00,Beg Ballet,Yuka Kawazu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17688&classDate=8/17/2023&clsLoc=1
BDC,16:00:00,Int Street Jazz,Canceled Today,none
BDC,16:15:00,Int Adv Theater Jazz,Chip Abbott,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17583&classDate=8/17/2023&clsLoc=1
BDC,16:30:00,Int Jazz,Mike Baerga,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18144&classDate=8/17/2023&clsLoc=1
BDC,17:45:00,Basic Ballet,Erica Ratkovicz,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17703&classDate=8/17/2023&clsLoc=1
BDC,17:45:00,Int Adv Hip-Hop,Marlon Santana (9),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17679&classDate=8/17/2023&clsLoc=1
BDC,19:00:00,Beg Broadway Tap,Mike Camire (10),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17838&classDate=8/17/2023&clsLoc=1
BDC,19:15:00,Beg Heels,Hector Lopez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17701&classDate=8/17/2023&clsLoc=1
