Studio,Start time,Sign up,Classes,Teacher,Room,Duration
Ballet Arts,9:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2361&classDate=8/12/2023&clsLoc=1,In Studio: PILATES / STRETCH,Charmaine Trotman-Shumantov,Ballet Arts STUDIO LIVE!,1 hour & 30 minutes
Ballet Arts,11:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=1127&classDate=8/12/2023&clsLoc=1,IN-Studio: INTERMEDIATE Ballet,Simon Kazantsev,Ballet Arts STUDIO LIVE!,1 hour & 30 minutes
Ballet Arts,12:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2216&classDate=8/12/2023&clsLoc=1,IN-Studio: ADVANCED BEGINNER Ballet,Noriko Hara,Ballet Arts STUDIO LIVE!,1 hour & 30 minutes
Ballet Arts,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2365&classDate=8/12/2023&clsLoc=1,IN-Studio: OPEN LEVEL BALLET,Yuka Kawazu,Ballet Arts STUDIO LIVE!,1 hour & 30 minutes
