Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,09:00:00,Beg Lyrical,Emily Bufferd,none,2024-01-31,Contemporary/Modern
Steps,09:00:00,Open Yoga For Dancers,Hannah Dober,none,2024-01-31,Additional Disciplines
BDC,09:00:00,"Ed Dept ""Vop History/ Jazz"" W/ Sheila Barker",ITP Master Class,none,2024-01-31,Jazz
BDC,09:00:00,Beg Ballet,Eureka Nakano Grimes,none,2024-01-31,Ballet
BAE,09:00:00,Adv Beg Ballet,Julia Dubno,none,2024-01-31,Ballet
Steps,09:00:00,Beg Ballet,Kathy Sullivan,none,2024-01-31,Ballet
Peridance,09:00:00,Open Yoga,Sarah Iguchi,none,2024-01-31,Additional Disciplines
Peridance,09:30:00,Open Body Maintenance Training,Roukijah “NutellaK” Rooks,none,2024-01-31,Additional Disciplines
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2024-01-31,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Heather Hawk,none,2024-01-31,Ballet
Steps,10:00:00,Adv/Beg Tap,Kat Ponza,none,2024-01-31,Tap
Gibney,10:00:00,Pro Ballez,Katy Pyle,none,2024-01-31,Ballet
Gibney,10:00:00,Contemp 2Nd Best Dance Company At 280,Hannah Garner,none,2024-01-31,Contemporary/Modern
Gibney,10:00:00,Contemp At 280,Shane Larson,none,2024-01-31,Contemporary/Modern
Taylor School,10:00:00,Professional Level Taylor Modern,Takehiro Ueyama (3),none,2024-01-31,Contemporary/Modern
Peridance,10:00:00,Open Barre À Terre,Anabella Lenzu,none,2024-01-31,Ballet
Mark Morris,10:00:00,Adv Ballet,Kelly *Slough,none,2024-01-31,Ballet
Steps,10:00:00,Adv/Int Ballet,Kate Loh,none,2024-01-31,Ballet
BAE,10:00:00,Beg Ballet,Julie Voshell,none,2024-01-31,Ballet
Steps,10:00:00,Open Pilates,Stephanie Ross,none,2024-01-31,Additional Disciplines
Peridance,10:00:00,Int Contemp,Brandon Coleman,none,2024-01-31,Contemporary/Modern
Peridance,10:00:00,Adv Ballet,Igal Perry,none,2024-01-31,Ballet
Mark Morris,10:15:00,Cunningham Technique Open Class,Andrea Weber *Cunningham  (4),none,2024-01-31,Contemporary/Modern
BDC,10:30:00,Adv Beg Hip-Hop,Paolo Slice Penala,none,2024-01-31,Street/Choreography
BAE,10:30:00,Intro To Ballet,Shirley Bassat,none,2024-01-31,Ballet
BDC,10:30:00,Int Jazz,Adam Wedesky,none,2024-01-31,Jazz
BDC,10:30:00,Adv Beg Tap,Dre Torres,none,2024-01-31,Tap
BDC,10:30:00,Basic Theater,Melodye Redding,none,2024-01-31,Theater
BDC,10:30:00,Int Ballet,Deanna Doyle,none,2024-01-31,Ballet
Gibney,10:30:00,Bartenieff Fundamentals At 280,Allegra Romita,none,2024-01-31,Additional Disciplines
Steps,10:45:00,Adv/Beg Ballet,Kathy Sullivan,none,2024-01-31,Ballet
BDC,11:00:00,Ed Dept Company Ballet,ProSem Master,none,2024-01-31,Ballet
Ballet Arts,11:00:00,Int Ballet,Kenny Larson,none,2024-01-31,Ballet
Steps,11:00:00,Rommett Floor Barre,Jodi Moccia,none,2024-01-31,Ballet
Steps,11:00:00,Adv/Beg Jazz,Sam Lobel,none,2024-01-31,Jazz
Peridance,11:30:00,Beg Ballet,Martha Chapman,none,2024-01-31,Ballet
Steps,11:30:00,Adv Pro Ballet,Nancy Bielski,none,2024-01-31,Ballet
Peridance,11:30:00,Adv Contemp Ballet | Guest Class,Cancelled Today,none,2024-01-31,Ballet
BAE,11:30:00,Adv Beg Ballet,Julie Voshell,none,2024-01-31,Ballet
Peridance,11:30:00,Int Contemp,Marijke Eliasberg,none,2024-01-31,Contemporary/Modern
Peridance,11:30:00,Int Broadway Jazz,Sue Samuels,none,2024-01-31,Theater
Steps,11:45:00,Basic Tap,Yuka Kameda,none,2024-01-31,Tap
Steps,11:45:00,Adv/Int Ballet,Violeta Angelova (1),none,2024-01-31,Ballet
BDC,12:00:00,Adv Beg Theater,Ian Klein,none,2024-01-31,Theater
Steps,12:00:00,Beg Tap,Germaine Goodson,none,2024-01-31,Tap
BDC,12:00:00,Beg Jazz Funk,Chio,none,2024-01-31,Street/Choreography
BDC,12:00:00,Adv Beg Contemp Lyrical,Tracie Stanfield,none,2024-01-31,Contemporary/Modern
BAE,12:00:00,Basic Beg Ballet,Shirley Bassat,none,2024-01-31,Ballet
BDC,12:00:00,Adv Beg Ballet,Natalya Stavro,none,2024-01-31,Ballet
BDC,12:00:00,Beg Theater Tap,Doug Shankman,none,2024-01-31,Tap
Ailey,12:00:00,Zumba Fitness,Will Negrillo,none,2024-01-31,Additional Disciplines
Gibney,12:00:00,Simonson Jazz,Leann Gioia,none,2024-01-31,Jazz
BAE,12:00:00,Int Ballet,Stephanie Godino,none,2024-01-31,Ballet
Mark Morris,12:10:00,Contemp Simonson Technique,Laurie *De Vito,none,2024-01-31,Contemporary/Modern
Gibney,12:30:00,Movement Research At 280,Anat Meiri,none,2024-01-31,Additional Disciplines
BDC,12:30:00,Ed Dept Company Ballet,ProSem Master,none,2024-01-31,Ballet
Steps,12:30:00,Adv/Beg Pointe,Kathy Sullivan,none,2024-01-31,Ballet
Steps,12:30:00,Int Ballet,Noriko Hara,none,2024-01-31,Ballet
Ballet Arts,13:00:00,Int Ballet,Simon Kazantsev,none,2024-01-31,Ballet
Steps,13:00:00,Int Theater Dance,Andrew Winans (4),none,2024-01-31,Theater
Peridance,13:00:00,Int Ballet,Shimon Ito (1),none,2024-01-31,Ballet
Peridance,13:00:00,Beg Horton,Katrina Perrin,none,2024-01-31,Contemporary/Modern
Peridance,13:00:00,Int Choreo,James Kho,none,2024-01-31,Street/Choreography
Steps,13:15:00,Adv/Int Jazz,Sarah Meahl,none,2024-01-31,Jazz
Steps,13:30:00,Int Jazz,John Leggio,none,2024-01-31,Jazz
Brickhouse,13:30:00,Contemp Int,Rae-ann Thomas,none,2024-01-31,Contemporary/Modern
Steps,13:30:00,Int Tap,Shelby Kaufman,none,2024-01-31,Tap
BDC,13:30:00,Basic Tap,Avital Asuleen,none,2024-01-31,Tap
BDC,13:30:00,Int Contemp Fusion,Camryn Brothers,none,2024-01-31,Contemporary/Modern
BDC,13:30:00,Beg Jumps And Turns,Eric Campros,none,2024-01-31,Additional Disciplines
BDC,13:30:00,Int Theater,Akina Kitazawa (1),none,2024-01-31,Theater
BDC,13:30:00,Basic Hip-Hop,Geheny Rivera,none,2024-01-31,Street/Choreography
Steps,13:45:00,Adv/Beg Tap,Germaine Goodson,none,2024-01-31,Tap
Gibney,14:00:00,Contemp Floorwork,Dual Rivet,none,2024-01-31,Contemporary/Modern
Gibney,14:00:00,Movement Research At 280,Emily Faulkner,none,2024-01-31,Additional Disciplines
Peridance,14:30:00,Adv Contemp,Mike Esperanza,none,2024-01-31,Contemporary/Modern
Steps,14:30:00,Int Ballet,Anna Liceica (2),none,2024-01-31,Ballet
Peridance,14:30:00,Open Stretch,Diego Funes,none,2024-01-31,Additional Disciplines
Ballet Arts,14:30:00,Adv Beg Ballet,Kate Loh,none,2024-01-31,Ballet
Peridance,14:30:00,Beg House,Ejoe Wilson,none,2024-01-31,Street/Choreography
Steps,14:45:00,Adv/Beg Theater Jazz,Kolton Krouse (5),none,2024-01-31,Theater
Steps,14:45:00,Int/Adv Comm Jazz,Melanie Lewis-Yribar,none,2024-01-31,Jazz
PMT,15:00:00,Open Reggaeton,David Machicado,none,2024-01-31,World
