Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8510&classDate=10/12/2023&clsLoc=1,In-StudioQ: New Dance | XG (Part 2),MJ Choi,Flushing,1 hour & 20 minutes
ILoveDance,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8467&classDate=10/12/2023&clsLoc=1,In-StudioQ: Baggy Jeans | NCT U (Part 2),Ying Dong,Flushing,1 hour & 20 minutes
