Studio,Time,Classes,Instructor,Sign up,Date,Style
Steps,09:00:00,Open Level Yoga,Devin Mae Conway,none,2024-03-08,Additional Disciplines
BAE,09:00:00,Adv Beg Ballet,Shirley Bassat,none,2024-03-08,Ballet
BDC,09:00:00,Adv Beg Lyrical,Emily Bufferd,none,2024-03-08,Contemporary/Modern
BDC,09:00:00,Adv Beg Hip-Hop,Paolo Slice Penala,none,2024-03-08,Street/Choreography
BDC,09:15:00,Stretch & Strengthen,Alyssa Click,none,2024-03-08,Additional Disciplines
Steps,09:30:00,Beg Ballet,Temple Kemezis,none,2024-03-08,Ballet
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2024-03-08,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Heather Hawk,none,2024-03-08,Ballet
Mark Morris,10:00:00,Adv Ballet,Mica Bernas *MMDG Dancer  (16),none,2024-03-08,Ballet
BAE,10:00:00,Intro To Ballet,Marsha Knight,none,2024-03-08,Ballet
Gibney,10:00:00,Gaga/People At 280,Jim Greavat,none,2024-03-08,Contemporary/Modern
Peridance,10:00:00,Adv Ballet,Igal Perry,none,2024-03-08,Ballet
Steps,10:00:00,Ballet Workout,Kate Stephan,none,2024-03-08,Ballet
Peridance,10:00:00,Int Contemp,Guanglei Hui,none,2024-03-08,Contemporary/Modern
Taylor School,10:00:00,Master Class Series,Jordan Lloyd (5),none,2024-03-08,Additional Disciplines
Gibney,10:00:00,Ballet At 890,Cherylyn Lavagnino,none,2024-03-08,Ballet
Steps,10:00:00,Adv/Int Ballet,Kate Loh,none,2024-03-08,Ballet
Gibney,10:00:00,Klein Technique Dance/Movement Class At 280,Barbara Mahler,none,2024-03-08,Additional Disciplines
BAE,10:00:00,Mat Pilates Class,Ashley Carter,none,2024-03-08,Additional Disciplines
Gibney,10:00:00,Contemp,Thryn Saxon,none,2024-03-08,Contemporary/Modern
Mark Morris,10:15:00,Cunningham Technique Open Class,Cori Kresge *Cunningham  (17),none,2024-03-08,Contemporary/Modern
BDC,10:30:00,Adv Beg Tap,Madison Hilligoss,none,2024-03-08,Tap
BDC,10:30:00,Beg Ballet,Michele Moreno,none,2024-03-08,Ballet
Peridance,10:30:00,Open Zena Rommett Floor-Barre,Cancelled Today,none,2024-03-08,Ballet
BDC,10:30:00,Beg Hip-Hop,AntBoogie,none,2024-03-08,Street/Choreography
BDC,10:30:00,Int Theater,Tanner Lane,none,2024-03-08,Theater
BDC,10:30:00,Int Precision Jazz,Katie Walker,none,2024-03-08,Jazz
Ballet Arts,11:00:00,2-Hour Int Ballet,Kenny Larson,none,2024-03-08,Ballet
Steps,11:00:00,Int Contemp,Nicole Hagen (1),none,2024-03-08,Contemporary/Modern
BDC,11:00:00,Ed Dept Vocal,ProSem Master,none,2024-03-08,Additional Disciplines
Steps,11:00:00,Adv/Beg Broadway Tap,Andrew Black,none,2024-03-08,Tap
Steps,11:15:00,Adv/Beg Contemp Modern,Briana Reed,none,2024-03-08,Contemporary/Modern
Peridance,11:30:00,Beg House,Huu Rock,none,2024-03-08,Street/Choreography
Steps,11:30:00,Adv Pro Ballet,Nancy Bielski,none,2024-03-08,Ballet
Peridance,11:30:00,Int Contemp Release,Cancelled Today,none,2024-03-08,Contemporary/Modern
BAE,11:30:00,Int Ballet,Elizabeth Walker,none,2024-03-08,Ballet
BAE,11:30:00,Basic Beg Ballet,Shirley Bassat,none,2024-03-08,Ballet
Peridance,11:30:00,Beg Ballet,Yuka Kawazu,none,2024-03-08,Ballet
Steps,11:45:00,Adv/Int Ballet,Elena Kunikova,none,2024-03-08,Ballet
Mark Morris,12:00:00,Beg/Int Broadway Jazz,Avital Asuleen,none,2024-03-08,Theater
BDC,12:00:00,Ed Dept Vocal,ProSem Master,none,2024-03-08,Additional Disciplines
Peridance,12:00:00,Open Yoga,Sarah Iguchi,none,2024-03-08,Additional Disciplines
BDC,12:00:00,Adv Beg Ballet,Natalya Stavro,none,2024-03-08,Ballet
BDC,12:00:00,Adv Beg Contemp Lyrical,Tracie Stanfield,none,2024-03-08,Contemporary/Modern
BDC,12:00:00,Beg Jazz Funk,Chio,none,2024-03-08,Street/Choreography
Gibney,12:00:00,Contemp/Modern,Oliver Steele,none,2024-03-08,Contemporary/Modern
BDC,12:00:00,Basic Tap,Mike Camire (1),none,2024-03-08,Tap
BDC,12:00:00,Adv Beg Theater,Amanda LaMotte,none,2024-03-08,Theater
Steps,12:00:00,Pilates Mat,Laura Shapiro (3),none,2024-03-08,Additional Disciplines
Steps,12:30:00,Beg/Int Jazz,John Leggio,none,2024-03-08,Jazz
Steps,12:45:00,Int Broadway Tap,Andrew Black,none,2024-03-08,Tap
Peridance,13:00:00,Open Gyrokinesis,Monica Ha (2),none,2024-03-08,Additional Disciplines
Peridance,13:00:00,Int Graham,Caterina Rago,none,2024-03-08,Contemporary/Modern
Steps,13:00:00,Int Theater Dance,Kenna Morris Garcia (5),none,2024-03-08,Theater
Peridance,13:00:00,Beg Waacking,Melanie Aguirre (1),none,2024-03-08,Street/Choreography
Ballet Arts,13:00:00,Int Ballet,Simon Kazantsev,none,2024-03-08,Ballet
Peridance,13:00:00,Adv Contemp,Elisabetta Minutoli,none,2024-03-08,Contemporary/Modern
Steps,13:15:00,Adv/Int Theater Jazz,Shea Sullivan,none,2024-03-08,Theater
BDC,13:30:00,Beg Contemp,Michaela McGowan,none,2024-03-08,Contemporary/Modern
BDC,13:30:00,Adv Beg Jazz,Sheila Barker,none,2024-03-08,Jazz
BDC,13:30:00,Int Tap,Mike Camire (2),none,2024-03-08,Tap
Steps,13:30:00,Int Jazz,Plu Sayampol,none,2024-03-08,Jazz
Mark Morris,13:30:00,Int Countertechnique,Francesca *Dominguez,none,2024-03-08,Additional Disciplines
Steps,13:30:00,Lastics Stretch,Jaime Torres,none,2024-03-08,Additional Disciplines
BDC,13:30:00,Adv Beg Hip-Hop,Geheny Rivera,none,2024-03-08,Street/Choreography
BDC,13:30:00,Basic Ballet,Joy Karley,none,2024-03-08,Ballet
Gibney,14:00:00,Melt Method At 280,Claudia Brown,none,2024-03-08,Additional Disciplines
Gibney,14:00:00,Contemp Floorwork,Laja Field,none,2024-03-08,Contemporary/Modern
Steps,14:30:00,Int Ballet,Kurt Froman,none,2024-03-08,Ballet
Steps,14:30:00,Basic Graham Based Modern,Lindsay Poulis,none,2024-03-08,Contemporary/Modern
Peridance,14:30:00,Int Countertechnique,Cat Clifford,none,2024-03-08,Additional Disciplines
Peridance,14:30:00,Open Dancehall,Korie Genius,none,2024-03-08,World
Steps,14:30:00,Int/Adv Rep Tap,Lynn Schwab,none,2024-03-08,Tap
Peridance,14:30:00,Beg Contemp Floorwork,Andrea Farley Shimota,none,2024-03-08,Contemporary/Modern
Steps,14:45:00,Beg Theater Dance,Rebecca Frazier,none,2024-03-08,Theater
BDC,15:00:00,Beg Broadway Tap,Deanna Doyle,none,2024-03-08,Tap
BDC,15:00:00,Adv Jazz Funk,Chase Hudson,none,2024-03-08,Street/Choreography
Steps,15:00:00,Int/Adv Contemp Jazz,Chloe LaFleur,none,2024-03-08,Contemporary/Modern
BDC,15:00:00,Adv Beg House,Huu Rock,none,2024-03-08,Street/Choreography
BDC,15:00:00,Int Ballet,Kate Loh,none,2024-03-08,Ballet
Mark Morris,15:00:00,Morning Subsidy Any Classes From 9Am-3Pm,Various Morning Teaching Artists,none,2024-03-08,Additional Disciplines
Ballet Arts,15:00:00,Adv Beg Ballet,Noriko Hara,none,2024-03-08,Ballet
PMT,15:00:00,Int Grooves And Execution,Mini Zhang,none,2024-03-08,Street/Choreography
BDC,15:00:00,Beg Contemp,alma Collective (3),none,2024-03-08,Contemporary/Modern
Steps,15:15:00,Adv/Int Jazz,Chip Abbott,none,2024-03-08,Jazz
Brickhouse,15:30:00,Street Jazz Int/Adv,Bo Park,none,2024-03-08,Street/Choreography
Peridance,15:45:00,Int Choreo,Kara Lee (3),none,2024-03-08,Street/Choreography
Peridance,16:00:00,Int Contemp Fusion,Brianna Mercado,none,2024-03-08,Contemporary/Modern
Steps,16:30:00,Int Tap,Melissa Almaguer (4),none,2024-03-08,Tap
Steps,16:30:00,Int/Adv Contemp,Hannah Weinmaster (2),none,2024-03-08,Contemporary/Modern
BDC,16:30:00,Int Adv Street Jazz,TBA (4),none,2024-03-08,Street/Choreography
BDC,16:30:00,Adv Beg Tap,Rashaan James II,none,2024-03-08,Tap
BDC,16:30:00,Int Theater,Canceled Today,none,2024-03-08,Theater
Ballet Arts,16:30:00,Pointe Class 1 Hour,Noriko Hara,none,2024-03-08,Ballet
BDC,16:30:00,Beg Ballet,Dorit Koppel,none,2024-03-08,Ballet
BDC,16:30:00,Int Contemp,Ali Koinoglou,none,2024-03-08,Contemporary/Modern
Steps,16:45:00,Int Modern/Horton,JoLea Maffei,none,2024-03-08,Contemporary/Modern
ILD Queens,16:45:00,Kids Kpop 8,Eunice Shin,none,2024-03-08,Additional Disciplines
Brickhouse,17:00:00,Hip Hop Workshop,Soraya Lundy,none,2024-03-08,Street/Choreography
Steps,17:00:00,Adv/Int Ballet,Karin Averty,none,2024-03-08,Ballet
Peridance,17:15:00,Open Afrobeats,Djoniba Mouflet,none,2024-03-08,World
Ballet Arts,17:30:00,Hip-Hop !,Kaori Hiwasa,none,2024-03-08,Street/Choreography
Modega,17:30:00,Int./Adv. Choreo,Masumi Kambayashi,https://sutrapro.com/modega/checkout/2wROJoq0dewtoEgkWAvb,2024-03-08,Street/Choreography
Peridance,17:30:00,Beg Found Of Hip Hop,Tomoe Beasty Carr,none,2024-03-08,Street/Choreography
Peridance,17:30:00,Beg Choreo,Bo Belza,none,2024-03-08,Street/Choreography
Ailey,18:00:00,Beg Ny Style Mambo,Katherine Jimenez,none,2024-03-08,World
BDC,18:00:00,Basic Jumps And Turns,Stacie Webster,none,2024-03-08,Additional Disciplines
Steps,18:00:00,Beg Tap,Nicole Ohr,none,2024-03-08,Tap
PMT,18:00:00,Adv. Beg. Contemp,Mica Butnar,none,2024-03-08,Contemporary/Modern
ILD NJ,18:00:00,Easy | Le Sserafim Part 1,MJ Choi,none,2024-03-08,Additional Disciplines
BDC,18:00:00,All Levels Dancehall,Korie Genius,none,2024-03-08,World
PMT,18:00:00,Basic/Beg Hip Hop,Shoshanna Babitt (2),none,2024-03-08,Street/Choreography
Modega,18:00:00,Strength And Flexibility,Sofia Mahdavi,https://sutrapro.com/modega/checkout/b9lQhBvZihN6NFWyTzdR,2024-03-08,Additional Disciplines
Steps,18:00:00,Adv Tap,Derick Grant,none,2024-03-08,Tap
ILD Queens,18:00:00,Easy | Le Sserafim Part 1,Eunice Shin,none,2024-03-08,Additional Disciplines
BDC,18:00:00,Beg Tap,Mike Camire,none,2024-03-08,Tap
Ailey,18:00:00,Abs Beg Ballet,Ronald Alexander,none,2024-03-08,Ballet
BDC,18:00:00,Adv Beg Jazz Fusion,Michelle Barber,none,2024-03-08,Street/Choreography
BDC,18:00:00,Basic Street Jazz,Q,none,2024-03-08,Street/Choreography
BAE,18:15:00,Int Ballet,Sean Kelly,none,2024-03-08,Ballet
Steps,18:15:00,Open Hip Hop,Yancy Greene,none,2024-03-08,Street/Choreography
Steps,18:15:00,Int Jazz,Richard Pierlon,none,2024-03-08,Jazz
ATDF,18:15:00,Basic,Sandra Kluge,none,2024-03-08,Tap
Ailey,18:30:00,Beg Horton,Michael Snipe,none,2024-03-08,Contemporary/Modern
Ailey,18:30:00,Beg West African,Maguette Camara,none,2024-03-08,World
Ailey,18:30:00,Beg Graham,Sierra Sanders,none,2024-03-08,Contemporary/Modern
Peridance,18:30:00,Open Haitian,Peniel Guerrier,none,2024-03-08,World
ILD NYC,18:30:00,Smart | Le Sserafim Part 1,Winnie Chung,none,2024-03-08,Additional Disciplines
Brickhouse,18:30:00,Adv. Choreo,Sam Javier,none,2024-03-08,Street/Choreography
Mark Morris,18:30:00,Beg Tap,Yuka Kameda,none,2024-03-08,Tap
Steps,18:45:00,Beg/Int Ballet,Noriko Hara,none,2024-03-08,Ballet
Cumbe,18:45:00,Rabòdayfit All Levels,Robenson Mathurin,none,2024-03-08,Additional Disciplines
Ailey,19:00:00,New Way Vogue,Rinor Zymberi (1),none,2024-03-08,Street/Choreography
Ailey,19:00:00,Adv Beg Ballet,Mikhail Ilyin,none,2024-03-08,Ballet
Peridance,19:00:00,Beg Salsa Partnering,Baila Society,none,2024-03-08,World
Ailey,19:00:00,Beg Dunham,Marcea Daiter,none,2024-03-08,Contemporary/Modern
Mark Morris,19:00:00,Open Level West African,Ismael *Kouyate,none,2024-03-08,World
Modega,19:00:00,Int./Adv. Choreo,Edson Maldonado,https://sutrapro.com/modega/checkout/HuJkLMbYyQKA6maGDJmm,2024-03-08,Street/Choreography
Hive NJ,19:00:00,Adv Choreo Adults 17+,Juwaan Walker,none,2024-03-08,Street/Choreography
Mark Morris,19:00:00,Open Level Hip-Hop,Danielle Criss,none,2024-03-08,Street/Choreography
Ballet Arts,19:00:00,Beg Ballet,Kenny Larson,none,2024-03-08,Ballet
Peridance,19:15:00,Open Old Way Vogue,Paris Hairston,none,2024-03-08,Street/Choreography
ILD Queens,19:30:00,Super Lady | Gi-Dle Part 1,Fernando Farias,none,2024-03-08,Additional Disciplines
Ailey,19:30:00,Beg House,Gianna Theodore,none,2024-03-08,Street/Choreography
Steps,19:30:00,Beg Flamenco,Natallia Basava,none,2024-03-08,World
BDC,19:30:00,Int Adv Street Jazz,Keenan Cooks,none,2024-03-08,Street/Choreography
BDC,19:30:00,Int Jazz Fusion,Michelle Barber,none,2024-03-08,Street/Choreography
BDC,19:30:00,Basic Contemp Jazz,Stacie Webster,none,2024-03-08,Contemporary/Modern
BAE,19:30:00,Adv Beg Ballet,Lisa Lockwood (6),none,2024-03-08,Ballet
PMT,19:30:00,Intro To Contemp,Mack Pereira,none,2024-03-08,Contemporary/Modern
ILD NJ,19:30:00,Smart | Le Sserafim Part 1,Min Seon Kim,none,2024-03-08,Additional Disciplines
BAE,19:30:00,Basic Beg Ballet,Hope Ruth,none,2024-03-08,Ballet
BDC,19:30:00,Beg Theater,Joey Tierno,none,2024-03-08,Theater
PMT,19:35:00,Beg House,Marianna Koytsan,none,2024-03-08,Street/Choreography
BAE,19:45:00,Intro To Ballet,Sean Kelly,none,2024-03-08,Ballet
Peridance,20:00:00,Open Guinea,Nimatoulaye Camara,none,2024-03-08,Additional Disciplines
Brickhouse,20:00:00,Street Jazz Int/Adv,Justin Desean,none,2024-03-08,Street/Choreography
ILD NYC,20:00:00,Killin' It | P1Harmony Part 1,Ying Dong,none,2024-03-08,Additional Disciplines
Steps,20:00:00,Int/Adv Theater Jazz,Beau Harmon,none,2024-03-08,Theater
Hive NJ,20:15:00,Jersey Club,Eskillz .,none,2024-03-08,Street/Choreography
Modega,20:30:00,Open Krump Lab,Anubis,https://sutrapro.com/modega/checkout/RcEICpU1n8mZBNl66S1R,2024-03-08,Street/Choreography
Peridance,20:30:00,Int House,Ejoe Wilson,none,2024-03-08,Street/Choreography
Modega,20:30:00,Int./Adv. Choreo,Malik McCullough,https://sutrapro.com/modega/checkout/SKBapdDt0uGqxkivYgHG,2024-03-08,Street/Choreography
Steps,20:30:00,In  Community Class Open Afro Street Fusion,Angel Kaba,none,2024-03-08,Street/Choreography
Mark Morris,21:00:00,30Pm,Various Evening Teaching Artists,none,2024-03-08,Additional Disciplines
Modega,22:00:00,Christabelle Tan,Loiter Session Instructor,https://sutrapro.com/modega/checkout/2W1cas4LAod8YeX95Daj,2024-03-08,Additional Disciplines
