Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8944&classDate=1/6/2024&clsLoc=1,In-StudioM: Guilty | Taemin (Part 1),Eunice Shin,Manhattan,1 hour &20 minutes
ILoveDance,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8985&classDate=1/6/2024&clsLoc=1,In-StudioM: Siren | RIIZE (Part 1),Ness Martinez,Manhattan,1 hour &20 minutes
ILoveDance,3:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8967&classDate=1/6/2024&clsLoc=1,In-StudioM: Crazy Form | ATEEZ (Part 1),Fernando Farias,Manhattan,1 hour &20 minutes
ILoveDance,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=9067&classDate=1/6/2024&clsLoc=1,In-StudioM: Set Me Free Pt.2 | Jimin (One Day),Ying Dong,Manhattan,1 hour &20 minutes
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=47&classId=9114&classDate=1/6/2024&clsLoc=1,Int Adv Choreography,Masumi Kambayashi,Manhattan,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=47&classId=9113&classDate=1/6/2024&clsLoc=1,Adv Beg Body Empowerment Heels,Kayla Maria G,Manhattan,1 hour &20 minutes
