Studio,Time,Classes,Instructor,Sign up,Date,Style
Steps,09:00:00,Int Ballet,Cave,none,2024-01-16,Ballet
BDC,09:00:00,Adv Beg Ballet,Luis Villar,none,2024-01-16,Ballet
BDC,09:00:00,Ed Dept Dancer Toolkit W/ Michaela Mcgowan,ITP Master Class,none,2024-01-16,Additional Disciplines
BDC,09:00:00,Basic Theater,Canceled Today,none,2024-01-16,Theater
BDC,09:00:00,Basic Contemp,Canceled Today,none,2024-01-16,Contemporary/Modern
BDC,09:15:00,All Levels Yoga And Meditation,Canceled Today,none,2024-01-16,Additional Disciplines
BAE,09:15:00,Adv Beg Ballet,Shirley Bassat,none,2024-01-16,Ballet
Peridance,09:30:00,Open Ballet,Kathy Sullivan,none,2024-01-16,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Hawk,none,2024-01-16,Ballet
Gibney,10:00:00,Ballet,Gilbert T Small II,none,2024-01-16,Ballet
Peridance,10:00:00,Int Contemp Release,Wesley Ensminger,none,2024-01-16,Contemporary/Modern
Gibney,10:00:00,Countertechnique,Francesca Dominguez,none,2024-01-16,Additional Disciplines
BAE,10:00:00,Mat Pilates Class,Ashley Carter,none,2024-01-16,Additional Disciplines
Taylor School,10:00:00,Professional Level Taylor Modern,Orion Duckstein (2),none,2024-01-16,Contemporary/Modern
Ballet Arts,10:00:00,Open Level Ballet,Yumiko Niimi,none,2024-01-16,Ballet
Peridance,10:00:00,Adv Ballet,Elizabeth Ferrell,none,2024-01-16,Ballet
BAE,10:00:00,Basic Beg Ballet,Selina Chau,none,2024-01-16,Ballet
Ailey,10:00:00,Adv Beg Ballet,Ronald Alexander,none,2024-01-16,Ballet
Mark Morris,10:00:00,Adv Ballet,Sam Black *MMDG Co. Director,none,2024-01-16,Ballet
Steps,10:00:00,Adv Pro Ballet,Beloserkovsky,none,2024-01-16,Ballet
BDC,10:30:00,Beg Ballet,Canceled Today,none,2024-01-16,Ballet
Peridance,10:30:00,Open Zena Rommett Floor-Barre,LuAnn Leonard,none,2024-01-16,Ballet
BDC,10:30:00,Adv Beg Contemp,Eric Campros,none,2024-01-16,Contemporary/Modern
BDC,10:30:00,Adv Beg Tap,Canceled Today,none,2024-01-16,Tap
Steps,10:30:00,Rommett Floor Barre,Wesley,none,2024-01-16,Ballet
BDC,10:30:00,Adv Beg Theater,Jason Wise,none,2024-01-16,Theater
BDC,10:45:00,All Levels Lastics Stretch Technique,Canceled Today,none,2024-01-16,Additional Disciplines
Steps,11:00:00,Adv/Beg Ballet,Kemezis,none,2024-01-16,Ballet
BDC,11:00:00,Ed Dept Technique W/ Cornelius Carter,ProSem Master,none,2024-01-16,Additional Disciplines
Peridance,11:00:00,Open Pointe,Kathy Sullivan,none,2024-01-16,Ballet
Steps,11:00:00,Adv/Beg Broadway Tap,Black,none,2024-01-16,Tap
Peridance,11:30:00,Int Munz Barre,Bivi Kimura,none,2024-01-16,Ballet
Peridance,11:30:00,Beg Ballet,Yuka Kawazu,none,2024-01-16,Ballet
BAE,11:30:00,Int Ballet,Shirley Bassat,none,2024-01-16,Ballet
Peridance,11:30:00,Beg Contemp,Bo Kyung Lee,none,2024-01-16,Contemporary/Modern
BAE,11:30:00,Intro To Ballet,Marsha Knight (10),none,2024-01-16,Ballet
Steps,11:30:00,Adv/Beg Theater Jazz,Shaw (2),none,2024-01-16,Theater
Steps,11:30:00,Adv Pro Ballet,Bielski,none,2024-01-16,Ballet
Ballet Arts,11:30:00,Tap,Stephen Reed,none,2024-01-16,Tap
Peridance,11:30:00,Adv Contemp,Nicole von Arx (1),none,2024-01-16,Contemporary/Modern
Steps,11:45:00,Adv/Int Jazz Fusion,Wendle,none,2024-01-16,Street/Choreography
BDC,12:00:00,Beg House,Huu Rock,none,2024-01-16,Street/Choreography
Mark Morris,12:00:00,Beg Modern,Claudia *McDonald,none,2024-01-16,Contemporary/Modern
BDC,12:00:00,Beg Tap,Doug Shankman,none,2024-01-16,Tap
Gibney,12:00:00,Contemp Dynamic Sequencing,Adam Barruch,none,2024-01-16,Contemporary/Modern
SassClass,12:00:00,Sexy Stilettos,Brynlie,none,2024-01-16,Street/Choreography
BDC,12:00:00,Int Theater,Joey Tierno (1),none,2024-01-16,Theater
Steps,12:00:00,Int Tap,Carminucci,none,2024-01-16,Tap
BDC,12:00:00,Adv Beg Ballet,Dorit Koppel,none,2024-01-16,Ballet
BDC,12:00:00,Beg Broadway Jazz,Sue Samuels,none,2024-01-16,Theater
BAE,12:00:00,Beg Ballet,Justin Sherwood,none,2024-01-16,Ballet
Steps,12:30:00,Int Contemp,Minutoli,none,2024-01-16,Contemporary/Modern
Steps,12:45:00,Beg Broadway Tap,Black,none,2024-01-16,Tap
Peridance,13:00:00,Int Contemp,Max Stone,none,2024-01-16,Contemporary/Modern
Ballet Arts,13:00:00,Int Ballet,Anna Fateeva,none,2024-01-16,Ballet
Peridance,13:00:00,Int Ballet,Kate Loh,none,2024-01-16,Ballet
Mark Morris,13:00:00,Open Level Move & Flow,Alexandra *Berger,none,2024-01-16,Additional Disciplines
Steps,13:00:00,Int Classic Theater Jazz,Moore,none,2024-01-16,Theater
Peridance,13:00:00,Adv Choreo,Eric Delgado,none,2024-01-16,Street/Choreography
Peridance,13:00:00,Open Stretch,Diego Funes,none,2024-01-16,Additional Disciplines
Steps,13:15:00,Adv Theater Dance,Shannon Lewis,none,2024-01-16,Theater
BDC,13:30:00,Beg Jazz,Heather Rigg,none,2024-01-16,Jazz
BDC,13:30:00,Ed Dept Injury Prevention,ProSem Master,none,2024-01-16,Additional Disciplines
Brickhouse,13:30:00,Contemp Fusion Int,Alexa Luke,none,2024-01-16,Contemporary/Modern
ATDF,13:30:00,Adv Beg,Tony Waag,none,2024-01-16,Tap
ATDF,13:30:00,Basic,Ivan Owens,none,2024-01-16,Tap
Steps,13:30:00,Int Ballet,Hara,none,2024-01-16,Ballet
