BDC,08:30:00,Ed Dept Itp Placement,ITP Master Class,none,2024-04-18,Additional Disciplines
Taylor School,09:00:00,Slow Flow Vinyasa Yoga,Erica Caruso,none,2024-04-18,Additional Disciplines
BDC,09:15:00,Moving Meditation,Mariangel Romero,none,2024-04-18,Additional Disciplines
ILD NJ,09:30:00,Kpop Diet Dance,Cancelled Today,none,2024-04-18,Additional Disciplines
BDC,10:30:00,All Levels Pilates,Jacquie Maitner (1),none,2024-04-18,Additional Disciplines
Peridance,11:30:00,Open Yoga,Marisa Martin,none,2024-04-18,Additional Disciplines
Gibney,12:00:00,Countertechnique,Cancelled Today,none,2024-04-18,Additional Disciplines
BDC,12:00:00,All Levels Fuel Fitness,Samm Hewes,none,2024-04-18,Additional Disciplines
BDC,13:30:00,All Levels Voice,Canceled Today,none,2024-04-18,Additional Disciplines
Steps,13:30:00,Pilates Mat,Diarra Cummings,none,2024-04-18,Additional Disciplines
BDC,16:30:00,All Levels Restorative Meditation,Sarah Simon Wolff,none,2024-04-18,Additional Disciplines
ILD NJ,16:45:00,Kids Kpop 9,Maylin Ramos,none,2024-04-18,Additional Disciplines
Mark Morris,18:00:00,Open Level Pilates,Lesley Garrison,none,2024-04-18,Additional Disciplines
Ailey,18:00:00,Zumba Fitness,Diego Chauca,none,2024-04-18,Additional Disciplines
ILD Queens,18:00:00,Eenie Meenie | Chung Ha Part 3,Winnie Chung,none,2024-04-18,Additional Disciplines
ILD NJ,18:00:00,Swan Song | Le Sserafim Part 3,Maylin Ramos,none,2024-04-18,Additional Disciplines
Mark Morris,18:15:00,Zumba,Bethina Sayegh-Flores,none,2024-04-18,Additional Disciplines
Modega,18:30:00,All Levels Flexn,Cal Hunt,https://sutrapro.com/modega/checkout/raCJ0Cgi9uymD1uSULOc,2024-04-18,Additional Disciplines
ILD NYC,18:30:00,Plot Twist | Tws Part 3,Ness Martinez,none,2024-04-18,Additional Disciplines
ILD NYC,18:30:00,Kpop Diet Dance,DJ McIver,none,2024-04-18,Additional Disciplines
Steps,18:30:00,Cardio Dance,Hito Star,none,2024-04-18,Additional Disciplines
Cumbe,19:00:00,Chicago Style Steppin' All Levels,NY Chicago Style Steppers,none,2024-04-18,Additional Disciplines
ILD NYC,19:40:00,One Spark | Twice Part 3,Eunice Shin,none,2024-04-18,Additional Disciplines
SassClass,20:30:00,Femme Bollywood,Revati,none,2024-04-18,Additional Disciplines
BDC,21:00:00,All Levels Stage Tumbling,Anna Gortner,none,2024-04-18,Additional Disciplines
