Studio,Start time,Sign up,Classes,Teacher,Pianist,Room,Duration
Ballet Academy East,9:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7840&classDate=8/24/2023&clsLoc=1,LIVE-STREAM Basic Beginner Ballet,Julie Voshell,none,none,1 hour & 30 minutes
Ballet Academy East,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7815&classDate=8/24/2023&clsLoc=1,VIRTUAL Basic Beginner/Beginner Ballet,Anne Kelly,none,none,1 hour & 15 minutes
Ballet Academy East,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7816&classDate=8/24/2023&clsLoc=1,VIRTUAL Basic Beginner/Beginner Ballet,Julie Voshell,none,none,1 hour & 15 minutes
Ballet Academy East,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7842&classDate=8/24/2023&clsLoc=1,LIVE-STREAM Beginner Ballet,Ginger Thatcher,none,none,1 hour & 30 minutes
