Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,09:00:00,Beg Lyrical,Emily Bufferd,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17735&classDate=9/17/2023&clsLoc=1,2023-09-17,Contemporary/Modern
Ballet Arts,09:30:00,Adv Beg Ballet,John H Pickup (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2352&classDate=9/17/2023&clsLoc=1,2023-09-17,Ballet
BAE,10:00:00,Sculpt Tone,Elizabeth Portnoy,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7819&classDate=9/17/2023&clsLoc=1,2023-09-17,Additional Disciplines
Gibney,10:00:00,Adult Open Contemp,Phoebe Ballard,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12838&classDate=9/17/2023&clsLoc=1,2023-09-17,Contemporary/Modern
BDC,10:00:00,Int Tap,Madison Hilligoss (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17807&classDate=9/17/2023&clsLoc=1,2023-09-17,Tap
Peridance,10:00:00,Open Ballet,Bivi Kimura,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=4873&classDate=9/17/2023&clsLoc=1,2023-09-17,Ballet
BDC,10:00:00,Adv Beg Street Styles,Niki Saludez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17883&classDate=9/17/2023&clsLoc=1,2023-09-17,Street/Choreography
BDC,10:00:00,Adv Beg Broadway Jazz,Sue Samuels,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17657&classDate=9/17/2023&clsLoc=1,2023-09-17,Theater
BDC,10:00:00,Beg Theater,Morgan Rose,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17512&classDate=9/17/2023&clsLoc=1,2023-09-17,Theater
BAE,10:00:00,Adv Beg Ballet,Ginger Thatcher,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7854&classDate=9/17/2023&clsLoc=1,2023-09-17,Ballet
Ailey,10:00:00,Zumba Fitness,Diego Chauca (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824634&classDate=9/17/2023&clsLoc=1,2023-09-17,Additional Disciplines
Peridance,10:00:00,Beg Graham,Cara McManus,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=55&classId=6759&classDate=9/17/2023&clsLoc=1,2023-09-17,Contemporary/Modern
Ailey,10:00:00,Beg Ballet,Anna Lederfeind,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824587&classDate=9/17/2023&clsLoc=1,2023-09-17,Ballet
BAE,10:30:00,Beg Ballet,Brigid Boden,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7839&classDate=9/17/2023&clsLoc=1,2023-09-17,Ballet
BDC,10:30:00,Beg Ballet,Joy Karley,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17569&classDate=9/17/2023&clsLoc=1,2023-09-17,Ballet
Cumbe,10:30:00,Belly Dancing All Levels,Jaida,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=4122&classDate=9/17/2023&clsLoc=1,2023-09-17,Additional Disciplines
Steps,10:30:00,Adv Ballet,Averty,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087047&classDate=9/17/2023&clsLoc=1,2023-09-17,Ballet
SassClass,10:50:00,Sexy Stilettos,Sophia,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=716&classDate=9/17/2023&clsLoc=1,2023-09-17,Street/Choreography
Ailey,11:00:00,Zumba Fitness,Cancelled Today,none,2023-09-17,Additional Disciplines
Ballet Arts,11:00:00,Int Ballet,Simon Kazantsev,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2221&classDate=9/17/2023&clsLoc=1,2023-09-17,Ballet
