Studio,Start time,Classes,Instructor,Sign up
ILD Queens,16:45:00,Kids Kpop 8,Christina Ryu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8338&classDate=10/13/2023&clsLoc=1
ILD Queens,18:00:00,Grl Gvng | Xg Part 2,Winnie Chung,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8488&classDate=10/13/2023&clsLoc=1
ILD Queens,19:30:00,Back For More | Txt Part 2,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8502&classDate=10/13/2023&clsLoc=1
