Studio,Time,Classes,Instructor,Sign up,Date,Style
BAE,08:00:00,Mat Pilates Class,Phoebe Higgins,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7903&classDate=10/23/2023&clsLoc=1,2023-10-23,Additional Disciplines
BDC,09:00:00,Adv Beg Contemp Jazz,Ashley Lynne King,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18318&classDate=10/23/2023&clsLoc=1,2023-10-23,Contemporary/Modern
Steps,09:00:00,Beg Ballet,Ferrell (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147080412&classDate=10/23/2023&clsLoc=1,2023-10-23,Ballet
BAE,09:00:00,Adv Beg Ballet,Julia Dubno,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7969&classDate=10/23/2023&clsLoc=1,2023-10-23,Ballet
Mark Morris,09:00:00,Gyrokinesis,Alexandra *Berger,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=29&classId=3125&classDate=10/23/2023&clsLoc=1,2023-10-23,Additional Disciplines
Mark Morris,09:00:00,Gaga/People,Kyle Scheurich *GAGA  (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=4953&classDate=10/23/2023&clsLoc=1,2023-10-23,Contemporary/Modern
Steps,09:15:00,Gyrokinesis,Thiesing,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087071&classDate=10/23/2023&clsLoc=1,2023-10-23,Additional Disciplines
BDC,09:15:00,All Levels Yoga And Meditation,Lauren Marsaglia,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18338&classDate=10/23/2023&clsLoc=1,2023-10-23,Additional Disciplines
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2288&classDate=10/23/2023&clsLoc=1,2023-10-23,Ballet
Peridance,09:30:00,Open Ballet,Greg Zane,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6724&classDate=10/23/2023&clsLoc=1,2023-10-23,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Lawrence (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087058&classDate=10/23/2023&clsLoc=1,2023-10-23,Ballet
BAE,10:00:00,Intro To Ballet,William Waldinger,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7926&classDate=10/23/2023&clsLoc=1,2023-10-23,Ballet
Peridance,10:00:00,Adv Ballet,Igal Perry,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5899&classDate=10/23/2023&clsLoc=1,2023-10-23,Ballet
Taylor School,10:00:00,Professional Level Taylor Modern,Joao Carvalho (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3560&classDate=10/23/2023&clsLoc=1,2023-10-23,Contemporary/Modern
Peridance,10:00:00,Open Simonson Jazz,Leann Gioia,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=5871&classDate=10/23/2023&clsLoc=1,2023-10-23,Jazz
Steps,10:00:00,Adv/Int Ballet,Loh (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087059&classDate=10/23/2023&clsLoc=1,2023-10-23,Ballet
Steps,10:00:00,Ballet Workout,Stephan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085502&classDate=10/23/2023&clsLoc=1,2023-10-23,Ballet
Peridance,10:00:00,Int Contemp,Jordan Ryder,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6726&classDate=10/23/2023&clsLoc=1,2023-10-23,Contemporary/Modern
Mark Morris,10:00:00,Adv Ballet,Kelly *Slough,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=5557&classDate=10/23/2023&clsLoc=1,2023-10-23,Ballet
Gibney,10:00:00,Int/Adv Ballet,Elisa Clark,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12531&classDate=10/23/2023&clsLoc=1,2023-10-23,Ballet
Gibney,10:00:00,Contemp 2Nd Best Dance Company At 280,Hannah Garner,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12875&classDate=10/23/2023&clsLoc=1,2023-10-23,Contemporary/Modern
Gibney,10:00:00,Contemp,Brandon Coleman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12903&classDate=10/23/2023&clsLoc=1,2023-10-23,Contemporary/Modern
Mark Morris,10:15:00,Cunningham Technique Open Class,Carol Teitelbaum *Cunningham  (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=5058&classDate=10/23/2023&clsLoc=1,2023-10-23,Contemporary/Modern
BDC,10:30:00,Beg Ballet,Michele Moreno,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18123&classDate=10/23/2023&clsLoc=1,2023-10-23,Ballet
BAE,10:30:00,Beg Ballet,Marsha Knight (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7954&classDate=10/23/2023&clsLoc=1,2023-10-23,Ballet
BDC,10:30:00,Basic Contemp,Canceled Today,none,2023-10-23,Contemporary/Modern
BDC,10:30:00,Basic Theater,Morgan Rose,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18149&classDate=10/23/2023&clsLoc=1,2023-10-23,Theater
BDC,10:30:00,Beg Hip-Hop,Paolo Slice Penala,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18542&classDate=10/23/2023&clsLoc=1,2023-10-23,Street/Choreography
Steps,10:45:00,Adv/Beg Ballet,Ferrell (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147080413&classDate=10/23/2023&clsLoc=1,2023-10-23,Ballet
Ballet Arts,11:00:00,2-Hour Int Ballet,Kenny Larson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2286&classDate=10/23/2023&clsLoc=1,2023-10-23,Ballet
