Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,09:00:00,Adv Beg Lyrical,Emily Bufferd,none,2023-12-10,Contemporary/Modern
BDC,09:00:00,All Levels Yoga And Meditation,Renata Bonar,none,2023-12-10,Additional Disciplines
Ballet Arts,09:30:00,Adv Beg Ballet,Yumiko Niimi,none,2023-12-10,Ballet
Peridance,10:00:00,Beg Graham,Cara McManus,none,2023-12-10,Contemporary/Modern
Peridance,10:00:00,Open Ballet,Bivi Kimura,none,2023-12-10,Ballet
Ailey,10:00:00,Beg Ballet,Anna Lederfeind,none,2023-12-10,Ballet
Gibney,10:00:00,Adult Open Contemp,Leah Wilks,none,2023-12-10,Contemporary/Modern
BAE,10:00:00,Adv Beg Ballet,Ginger Thatcher,none,2023-12-10,Ballet
Ailey,10:00:00,Zumba Fitness,Tatiana Maya,none,2023-12-10,Additional Disciplines
BDC,10:30:00,Adv Beg Broadway Jazz,Sue Samuels,none,2023-12-10,Theater
BDC,10:30:00,Beg Ballet,Joy Karley,none,2023-12-10,Ballet
Steps,10:30:00,Adv Ballet,Averty,none,2023-12-10,Ballet
BDC,10:30:00,Beg Theater,Morgan Rose,none,2023-12-10,Theater
SassClass,10:50:00,Sexy Stilettos,Sophia,none,2023-12-10,Street/Choreography
BAE,11:00:00,Mat Pilates Class,Courtney Conner,none,2023-12-10,Additional Disciplines
Ailey,11:00:00,Pilates Fusion,Olivia Bowman-Jackson,none,2023-12-10,Street/Choreography
Ballet Arts,11:00:00,Int Ballet,Simon Kazantsev,none,2023-12-10,Ballet
Steps,11:00:00,Adv/Int Ballet,"Goldman, N.",none,2023-12-10,Ballet
Steps,11:15:00,Adv/Beg Contemp,"Edward, C.",none,2023-12-10,Contemporary/Modern
Steps,11:30:00,Beg Ballet,"Supan, L.",none,2023-12-10,Ballet
Peridance,11:30:00,Beg Dancehall,Korie Genius,none,2023-12-10,World
BAE,11:30:00,Int Ballet,Ginger Thatcher,none,2023-12-10,Ballet
Peridance,11:30:00,Int Contemp,Vive _,none,2023-12-10,Contemporary/Modern
BDC,12:00:00,Beg Broadway Tap,Deanna Doyle,none,2023-12-10,Tap
BDC,12:00:00,Basic Jazz,Heather Rigg,none,2023-12-10,Jazz
Gibney,12:00:00,Contemp,Maleek Washington,none,2023-12-10,Contemporary/Modern
BAE,12:00:00,Intro To Ballet,Lorna Zawacki,none,2023-12-10,Ballet
Gibney,12:00:00,Contemp/Simonson,Diane McCarthy,none,2023-12-10,Contemporary/Modern
BDC,12:00:00,Int Adv Theater,Karla Puno Garcia,none,2023-12-10,Theater
Gibney,12:00:00,Floorwork Basics,Dava Huesca,none,2023-12-10,Additional Disciplines
SassClass,12:00:00,Flirty Floorwork,Sophia,none,2023-12-10,Additional Disciplines
Steps,12:00:00,Open Level Yoga,Conway,none,2023-12-10,Additional Disciplines
SassClass,12:15:00,Fierce Feminine Hip-Hop,Mary,none,2023-12-10,Street/Choreography
Steps,12:15:00,Int Contemp Jazz,Richey (1),none,2023-12-10,Contemporary/Modern
Steps,12:30:00,Adv/Beg Tap,Galganni,none,2023-12-10,Tap
Ballet Arts,12:30:00,Int Ballet,Noriko Hara,none,2023-12-10,Ballet
Steps,12:45:00,Int Theater Jazz,Resavy,none,2023-12-10,Theater
Steps,12:45:00,Int Ballet,Cave,none,2023-12-10,Ballet
PMT,13:00:00,Beg Contemp,Kaitlyn Dee Snyder,none,2023-12-10,Contemporary/Modern
Ailey,13:00:00,Abs Beg Hip-Hop,Cancelled Today,none,2023-12-10,Street/Choreography
Steps,13:00:00,Beg Hip Hop,"Mitchell, A.",none,2023-12-10,Street/Choreography
Ailey,13:00:00,Modern Afro-Cuban,Cancelled Today,none,2023-12-10,Contemporary/Modern
BAE,13:00:00,Pointe Class,Ginger Thatcher,none,2023-12-10,Ballet
BAE,13:00:00,Basic Beg Ballet,Sean Kelly,none,2023-12-10,Ballet
Steps,13:00:00,Beg Jazz,Gerson,none,2023-12-10,Jazz
Peridance,13:00:00,Adv Contemp,Marijke Eliasberg,none,2023-12-10,Contemporary/Modern
SassClass,13:10:00,Sexy Stilettos,Lia,none,2023-12-10,Street/Choreography
Ailey,13:30:00,Beg Horton,Linda Celeste Sims,none,2023-12-10,Contemporary/Modern
BAE,13:30:00,Beg Ballet,Lorna Zawacki,none,2023-12-10,Ballet
BDC,13:30:00,Int Ballet,Benjamin Briones,none,2023-12-10,Ballet
BDC,13:30:00,Adv Beg Tap,Sheila Pomroy (1),none,2023-12-10,Tap
BDC,13:30:00,Beg Street Jazz,Carlos Neto,none,2023-12-10,Street/Choreography
BDC,13:30:00,Beg Jazz,Heather Rigg,none,2023-12-10,Jazz
Steps,14:00:00,Adv/Beg Theater Jazz,Biagini,none,2023-12-10,Theater
Ailey,14:00:00,Beg Contemp,Shaina McGregor,none,2023-12-10,Contemporary/Modern
Ailey,14:00:00,Beg Hip-Hop,TweetBoogie,none,2023-12-10,Street/Choreography
Hive NJ,14:00:00,Beg Hip-Hop Adults 17+,Maddie Jacob (2),none,2023-12-10,Street/Choreography
Ballet Arts,14:00:00,Pointe Class 1 Hour,Noriko Hara,none,2023-12-10,Ballet
SassClass,14:20:00,Reggaeton,Jahaira,none,2023-12-10,World
Steps,14:30:00,Basic Swing Dance,McDaniel,none,2023-12-10,Additional Disciplines
BAE,14:30:00,Int Ballet,Sean Kelly,none,2023-12-10,Ballet
PMT,14:30:00,Basic Jazz,Camryn Graves,none,2023-12-10,Jazz
Steps,14:30:00,Int Ballet,Gelinas,none,2023-12-10,Ballet
Steps,14:45:00,Beg Tap,Ponza,none,2023-12-10,Tap
Steps,15:00:00,Adv/Beg Contemp Modern,"Reed, B.",none,2023-12-10,Contemporary/Modern
Steps,15:00:00,Int Jazz,Mathes,none,2023-12-10,Jazz
Ailey,15:00:00,Afro'Dance,Angel Kaba,none,2023-12-10,World
BDC,15:00:00,Beg Contemp,Elodie Dufroux,none,2023-12-10,Contemporary/Modern
Ailey,15:00:00,Beg West African,Cancelled Today,none,2023-12-10,World
BDC,15:00:00,Adv Beg Jazz Funk,Chio,none,2023-12-10,Street/Choreography
Ballet Arts,15:00:00,Adv Beg Ballet,Kenny Larson,none,2023-12-10,Ballet
BDC,15:00:00,Basic Ballet,Deanna Doyle,none,2023-12-10,Ballet
BDC,15:00:00,Basic Tap,Sheila Pomroy,none,2023-12-10,Tap
Hive NJ,15:15:00,Adv/Beg Hip Hop Choreo Adults 17+,Andrew Kim,none,2023-12-10,Street/Choreography
Steps,15:30:00,Adv/Int Classic Theater Jazz,Moore,none,2023-12-10,Theater
Steps,15:30:00,Beg Flamenco,Korjhan,none,2023-12-10,World
PMT,16:00:00,Beg Ballet,Ci Diaz,none,2023-12-10,Ballet
Steps,16:15:00,Hip Hop & F.A.C.E. Technique,Dunn,none,2023-12-10,Street/Choreography
Ballet Arts,16:30:00,Missing Link Series,Richard Marsden,none,2023-12-10,Additional Disciplines
BDC,16:30:00,Basic Hip-Hop,Q,none,2023-12-10,Street/Choreography
BDC,16:30:00,Basic Heels,Courtney Sauls,none,2023-12-10,Street/Choreography
