Studio,Start time,,Classes,Teacher,Studio,Duration
Broadway Dance Center,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=48&classId=18584&classDate=3/15/2024&clsLoc=1,LIVESTREAM: Beg JAZZ FUNK with Chio,Chio,LS ST-3,1 hour &30 minutes
Broadway Dance Center,1:30 pm EDT,none,LIVESTREAM: Adv Beg JAZZ with Sheila Barker,Canceled Today,none,1 hour &30 minutes
