Studio,Start time,Sign up,Classes,Teacher,Duration
Sass Class,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=668&classDate=9/14/2023&clsLoc=1,Sass Foundations: Sexy Stilettos®,Brynlie (1),1 hour
Sass Class,6:10 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=738&classDate=9/14/2023&clsLoc=1,Sass Foundations: Fierce Feminine® Hip-Hop,Sofia (2),1 hour
Sass Class,7:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=669&classDate=9/14/2023&clsLoc=1,Sexy Stilettos®,Iryna (3),1 hour
Sass Class,7:20 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=739&classDate=9/14/2023&clsLoc=1,Fierce Feminine® Hip-Hop,Sofia (4),1 hour
Sass Class,8:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=450&classDate=9/14/2023&clsLoc=1,Sass Advanced: Sexy Stilettos®,Breanna (5),1 hour
