Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,9:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=6771&classDate=9/14/2023&clsLoc=1,In-StudioNJ: Kpop Diet Dance,Min Seon Kim,Fort Lee Studio 1,1 hour
ILoveDance,4:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8439&classDate=9/14/2023&clsLoc=1,In-StudioNJ: Kids Kpop (9 - 12 years old),MJ Choi,Fort Lee Studio 1,1 hour
ILoveDance,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8441&classDate=9/14/2023&clsLoc=1,In-StudioNJ: Killin Me Good | JIHYO (Part 2),MJ Choi,none,1 hour & 20 minutes
ILoveDance,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8436&classDate=9/14/2023&clsLoc=1,In-StudioNJ: Adv Beg Choreography,Alice Wu,Fort Lee Studio 1,1 hour & 20 minutes
ILoveDance,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8449&classDate=9/14/2023&clsLoc=1,In-StudioNJ: Cream Soda | EXO (Part 2),Ying Dong,Fort Lee Studio 2,1 hour & 20 minutes
