Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8349&classDate=9/14/2023&clsLoc=1,In-StudioQ: Cake | ITZY (Part 2),Winnie Chung,Flushing,1 hour & 20 minutes
ILoveDance,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8360&classDate=9/14/2023&clsLoc=1,In-StudioQ: Fast Forward | SOMI (Part 2),Maylin Ramos,Flushing,1 hour & 20 minutes
