Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9236&classDate=2/16/2024&clsLoc=1,In-StudioNJ: Love 119 | RIIZE (Part 2),Regina Lustre,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9128&classDate=2/16/2024&clsLoc=1,In-StudioNJ: Nobody Knows | KISS OF LIFE (Part 2),Maylin Ramos,Fort Lee Studio 1,1 hour &20 minutes
