Studio,Start time,,Class Schedule,Instructor,Studio,Duration
Ailey Studios,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146826129&classDate=2/16/2024&clsLoc=1,IN-STUDIO Abs Beginner Ballet,Ronald Alexander,Studio 1C,1 hour &30 minutes
Ailey Studios,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146826145&classDate=2/16/2024&clsLoc=1,IN-STUDIO Beginner Graham,Sierra Sanders,Studio 6C,1 hour &30 minutes
Ailey Studios,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146826161&classDate=2/16/2024&clsLoc=1,IN-STUDIO Beginner West African,Maguette Camara,Studio 1A,1 hour &30 minutes
Ailey Studios,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146826144&classDate=2/16/2024&clsLoc=1,IN-STUDIO Beginner Dunham,Marcea Daiter,Studio 2B,1 hour &30 minutes
Ailey Studios,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146826156&classDate=2/16/2024&clsLoc=1,IN-STUDIO Beginner House,Hurrikane (2),Studio 5C,1 hour &30 minutes
Ailey Studios,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146826158&classDate=2/16/2024&clsLoc=1,IN-STUDIO Beginner NY Style Mambo,Katherine Jimenez,Studio 6A,1 hour &30 minutes
Ailey Studios,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146826769&classDate=2/16/2024&clsLoc=1,IN-STUDIO Beginner Horton,Michael Snipe,Studio 6B,1 hour &30 minutes
Ailey Studios,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146826132&classDate=2/16/2024&clsLoc=1,IN-STUDIO Adv Beg Ballet,Mikhail Ilyin,Studio 1B,1 hour &30 minutes
Ailey Studios,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146826164&classDate=2/16/2024&clsLoc=1,IN-STUDIO New Way Vogue,Rinor Zymberi (1),Studio 5A,1 hour &30 minutes
