Studio,Start time,,Classes,Teacher,Duration
Hive NJ,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2373&classDate=2/16/2024&clsLoc=1,Advanced Choreography (Adults 17+),Martin Raagas,1 hour &15 minutes
Hive NJ,8:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2374&classDate=2/16/2024&clsLoc=1,Advanced Choreography (Adults 17+),Darien Rensalier,1 hour &15 minutes
