Studio,Start time,Classes,Instructor,Sign up
Peridance,10:00:00,Adv Ballet,Igal Perry,none
Peridance,10:00:00,Int Contemp,Guanglei Hui,none
Peridance,11:30:00,Beg Ballet,Yuka Kawazu,none
Peridance,11:30:00,Beg House,Huu Rock,none
Peridance,11:30:00,Int Contemp Release,Wesley Ensminger,none
Peridance,12:00:00,Open Yoga,Erin Lyons (1),none
Peridance,13:00:00,Adv Contemp,Elisabetta Minutoli,none
Peridance,13:00:00,Beg Waacking,Princess Lockerooo,none
Peridance,13:00:00,Int Graham,Caterina Rago,none
Peridance,13:00:00,Open Gyrokinesis,Naoko Moriyama-Robbins,none
Peridance,14:30:00,Beg Contemp Floorwork,Andrea Farley Shimota,none
Peridance,14:30:00,Open Dancehall,Korie Genius,none
Peridance,15:45:00,Int Choreo,Ayumu Imazu,none
Peridance,16:00:00,Beg Hip Hop Storytelling,Quilan Arnold,none
Peridance,16:00:00,Int Contemp,Cancelled Today,none
Peridance,17:15:00,Open Afrobeats,Djoniba Mouflet,none
Peridance,17:30:00,Beg Choreo,Bo Belza,none
Peridance,17:30:00,Beg Found Of Hip Hop,Cocoro Carr (2),none
Peridance,18:30:00,Open Haitian,Peniel Guerrier,none
Peridance,19:00:00,Beg Salsa Partnering,Baila Society,none
Peridance,19:15:00,Open Old Way Vogue,Paris Hairston,none
Peridance,20:00:00,Open Heels,Hector Invictus Lopez,none
Peridance,20:30:00,Int House,Ejoe Wilson,none
