Studio,Start time,Classes,Instructor,Sign up
ILD Queens,16:45:00,Kids Kpop 8,Eunice Shin,none
ILD Queens,18:00:00,Nobody Knows | Kiss Of Life Part 2,Eunice Shin,none
ILD Queens,19:30:00,Sweet Venom | Enhypen Part 2,Ness Martinez,none
