Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,"6:30 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8243&classDate=8/22/2023&clsLoc=1,Online: Super Shy | NewJeans (Part 4),Winnie Chung,none,1 hour & 20 minutes
ILoveDance,"8:00 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8275&classDate=8/22/2023&clsLoc=1,Online: In Bloom | ZB1 (Part 4),Christina Ryu,none,1 hour & 20 minutes
