Studio,Start time,,Classes,Teacher,Duration
PMT House of Dance,3:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3384&classDate=3/20/2024&clsLoc=1,IN PERSON: Open Reggaeton,David Machicado,1 hour &30 minutes
PMT House of Dance,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3542&classDate=3/20/2024&clsLoc=1,IN PERSON: Intermediate Choreography,Youran Lee,1 hour &30 minutes
PMT House of Dance,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3387&classDate=3/20/2024&clsLoc=1,IN PERSON: Beginner Hip Hop,Devynn Brooks,1 hour &30 minutes
PMT House of Dance,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3495&classDate=3/20/2024&clsLoc=1,IN PERSON: Open Level Floorwork,Mack Pereira,1 hour &30 minutes
PMT House of Dance,7:35 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3565&classDate=3/20/2024&clsLoc=1,IN PERSON: Adv. Beg. Contemporary,Taylor Morris,1 hour &30 minutes
PMT House of Dance,7:35 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3551&classDate=3/20/2024&clsLoc=1,IN PERSON: Adv. Beg. Hip Hop,Rich James,1 hour &30 minutes
PMT House of Dance,9:05 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3570&classDate=3/20/2024&clsLoc=1,IN PERSON: Open Level Breaking Fundamentals,Heat Rock,1 hour &30 minutes
