Studio,Start time,,Classes,Teacher,Duration
PMT House of Dance,3:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3384&classDate=12/13/2023&clsLoc=1,IN PERSON: Open Reggaeton,David Machicado,1 hour &30 minutes
PMT House of Dance,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3542&classDate=12/13/2023&clsLoc=1,IN PERSON: Intermediate Choreography,Youran Lee,1 hour &30 minutes
PMT House of Dance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3387&classDate=12/13/2023&clsLoc=1,IN PERSON: Beginner Hip Hop,Devynn Brooks,1 hour &30 minutes
PMT House of Dance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3495&classDate=12/13/2023&clsLoc=1,IN PERSON: Open Level Floorwork,Mack Pereira,1 hour &30 minutes
PMT House of Dance,7:35 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3551&classDate=12/13/2023&clsLoc=1,IN PERSON: Adv. Beg. Hip Hop,Rich James,1 hour &30 minutes
PMT House of Dance,7:35 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3389&classDate=12/13/2023&clsLoc=1,IN PERSON: Intermediate Contemporary Flow,Brian Castillo (4),1 hour &30 minutes
PMT House of Dance,9:10 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3533&classDate=12/13/2023&clsLoc=1,IN PERSON: Rhythmatic House,Shan S,1 hour &30 minutes
