Studio,Start time,Sign up,Classes,Teacher,Location,Duration
Steps on Broadway,12:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087943&classDate=10/5/2023&clsLoc=1,Virtual 90 Int Contemporary,Minutoli,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,3:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147085199&classDate=10/5/2023&clsLoc=1,Virtual 90 Adv/Int Contemporary,Drablos,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147083816&classDate=10/5/2023&clsLoc=1,Virtual 90 Beg Contemporary,Bufferd,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087743&classDate=10/5/2023&clsLoc=1,Virtual 90 Int/Adv Contemporary Fusion,Cogliandro,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,10:00 am  EDT,none,Virtual 90 Beg Jazz,Bufferd,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087145&classDate=10/5/2023&clsLoc=1,Virtual 90 Int Commercial Jazz,Gold,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147085700&classDate=10/5/2023&clsLoc=1,Virtual 90 Adv/Int Jazz,Roshe,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,8:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087705&classDate=10/5/2023&clsLoc=1,Virtual 90 Int Jazz,Moeller,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088009&classDate=10/5/2023&clsLoc=1,Virtual Spotlight: Int/Adv Jazz,Pearce,Steps on Broadway,2 hours
Steps on Broadway,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087421&classDate=10/5/2023&clsLoc=1,Virtual 90 Open Street Styles,"Mitchell, A. (4)",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147083162&classDate=10/5/2023&clsLoc=1,Virtual 60 Pilates Mat,Cummings,Steps on Broadway,1 hour
Steps on Broadway,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147084464&classDate=10/5/2023&clsLoc=1,Virtual 60 Cardio Dance,"Star, Hito",Steps on Broadway,1 hour
Steps on Broadway,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082398&classDate=10/5/2023&clsLoc=1,Virtual 90 Basic Tap,Carminucci,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082399&classDate=10/5/2023&clsLoc=1,Virtual 90 Beg Tap,Carminucci,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,2:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084916&classDate=10/5/2023&clsLoc=1,Virtual 90 Adv/Beg Tap,James (5),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,5:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082620&classDate=10/5/2023&clsLoc=1,Virtual 90 Int Tap,Almaguer (6),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082465&classDate=10/5/2023&clsLoc=1,Virtual 90 Adv/Beg Tap,Carminucci,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,11:45 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087834&classDate=10/5/2023&clsLoc=1,Virtual 90 Adv/Int Theater Jazz,Spelman,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147085701&classDate=10/5/2023&clsLoc=1,Virtual 90 Adv Theater Dance,Cornish (7),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082355&classDate=10/5/2023&clsLoc=1,Virtual 90 Int Classic Theater Jazz,Moore,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,4:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084663&classDate=10/5/2023&clsLoc=1,Virtual 90 Adv/Int Theater Jazz,Griffin,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,7:00 pm  EDT,none,Virtual 90 Open Capoeira,Cancelled Today,Steps on Broadway,1 hour & 30 minutes
