Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9678&classDate=5/2/2024&clsLoc=1,In-StudioQ: Magnetic | ILLIT (Part 1),Winnie Chung,Flushing,1 hour &20 minutes
ILoveDance,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9594&classDate=5/2/2024&clsLoc=1,In-StudioQ: Deja Vu | TXT (Part 1),Ying Dong,Flushing,1 hour &20 minutes
