Studio,Start time,Sign up,Classes,Teacher,Pianist,Room,Duration
Ballet Academy East,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7983&classDate=9/24/2023&clsLoc=1,IN-STUDIO Advanced Beginner Ballet,Ginger Thatcher,none,Studio 6,1 hour & 30 minutes
Ballet Academy East,11:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7908&classDate=9/24/2023&clsLoc=1,IN-STUDIO Mat Pilates Class,Courtney Conner,none,Studio 2,1 hour
Ballet Academy East,11:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8001&classDate=9/24/2023&clsLoc=1,IN-STUDIO Intermediate Ballet,Ginger Thatcher,none,Studio 6,1 hour & 30 minutes
Ballet Academy East,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7937&classDate=9/24/2023&clsLoc=1,IN-STUDIO Introduction to Ballet,Lorna Zawacki,none,Studio 2,1 hour & 30 minutes
Ballet Academy East,1:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7922&classDate=9/24/2023&clsLoc=1,IN-STUDIO Pointe Class,Ginger Thatcher,none,Studio 5,1 hour
Ballet Academy East,1:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7951&classDate=9/24/2023&clsLoc=1,IN-STUDIO Basic Beginner Ballet,Sean Kelly,none,Studio 6,1 hour & 30 minutes
Ballet Academy East,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7962&classDate=9/24/2023&clsLoc=1,IN-STUDIO Beginner Ballet,Lorna Zawacki,none,Studio 2,1 hour & 30 minutes
Ballet Academy East,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8002&classDate=9/24/2023&clsLoc=1,IN-STUDIO Intermediate Ballet,Sean Kelly,none,Studio 6,1 hour & 30 minutes
