Studio,Start time,Sign up,Classes,Teacher,Duration
Brickhouse,9:00 am  EDT,none,Private Rehearsal,Kelly Peters,1 hour
Brickhouse,10:00 am  EDT,none,X Factory Training (Private),Kelly Peters,3 hours
Brickhouse,1:00 pm  EDT,none,GenXS (Private),Kelly Peters,2 hours
Brickhouse,3:00 pm  EDT,none,X Factory Training (Private),Kelly Peters,3 hours
Brickhouse,6:00 pm  EDT,none,X Pro (Private),Kelly Peters,2 hours
Brickhouse,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7876&classDate=9/24/2023&clsLoc=1,Adult Beginner Hip Hop,Summer Dion,1 hour & 30 minutes
