Studio,Time,Classes,Instructor,Sign up,Date,Style
Steps,09:00:00,Open Level Yoga,Devin Mae Conway,none,2024-03-15,Additional Disciplines
BDC,09:00:00,Adv Beg Lyrical,Emily Bufferd,none,2024-03-15,Contemporary/Modern
BDC,09:00:00,Adv Beg Hip-Hop,Paolo Slice Penala,none,2024-03-15,Street/Choreography
BAE,09:00:00,Adv Beg Ballet,Shirley Bassat,none,2024-03-15,Ballet
BDC,09:15:00,Stretch & Strengthen,Alyssa Click,none,2024-03-15,Additional Disciplines
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2024-03-15,Ballet
Steps,09:30:00,Beg Ballet,Temple Kemezis,none,2024-03-15,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Heather Hawk,none,2024-03-15,Ballet
Mark Morris,10:00:00,Adv Ballet,Brandon Cournay *MMDG Dancer  (13),none,2024-03-15,Ballet
Peridance,10:00:00,Int Contemp,Alex Swader (1),none,2024-03-15,Contemporary/Modern
BAE,10:00:00,Mat Pilates Class,Ashley Carter,none,2024-03-15,Additional Disciplines
Peridance,10:00:00,Adv Ballet,Igal Perry,none,2024-03-15,Ballet
BAE,10:00:00,Intro To Ballet,Marsha Knight,none,2024-03-15,Ballet
Steps,10:00:00,Ballet Workout,Kate Stephan,none,2024-03-15,Ballet
Gibney,10:00:00,Gaga/People At 280,Annie Rigney,none,2024-03-15,Contemporary/Modern
Gibney,10:00:00,Klein Technique Dance/Movement Class At 280,Cancelled Today,none,2024-03-15,Additional Disciplines
Steps,10:00:00,Adv/Int Ballet,Kate Loh,none,2024-03-15,Ballet
Gibney,10:00:00,Ballet At 890,Cherylyn Lavagnino,none,2024-03-15,Ballet
Taylor School,10:00:00,Master Class Series,Jordan Lloyd (5),none,2024-03-15,Additional Disciplines
Mark Morris,10:15:00,Cunningham Technique Open Class,Kimberly Bartosik *Cunningham  (14),none,2024-03-15,Contemporary/Modern
BDC,10:30:00,Beg Hip-Hop,AntBoogie,none,2024-03-15,Street/Choreography
BDC,10:30:00,Beg Jazz,Adam Wedesky,none,2024-03-15,Jazz
BDC,10:30:00,Adv Beg Tap,Madison Hilligoss,none,2024-03-15,Tap
Peridance,10:30:00,Open Zena Rommett Floor-Barre,Cancelled Today,none,2024-03-15,Ballet
BDC,10:30:00,Beg Ballet,Michele Moreno,none,2024-03-15,Ballet
BDC,10:30:00,Int Theater,Tanner Lane,none,2024-03-15,Theater
Steps,11:00:00,Adv/Beg Broadway Tap,Andrew Black,none,2024-03-15,Tap
BDC,11:00:00,Ed Dept Vocal,ProSem Master,none,2024-03-15,Additional Disciplines
Ballet Arts,11:00:00,2-Hour Int Ballet,Kenny Larson,none,2024-03-15,Ballet
Steps,11:00:00,Int Contemp,Clinton Edward,none,2024-03-15,Contemporary/Modern
Steps,11:15:00,Adv/Beg Contemp Modern,Briana Reed,none,2024-03-15,Contemporary/Modern
BAE,11:30:00,Basic Beg Ballet,Shirley Bassat,none,2024-03-15,Ballet
Peridance,11:30:00,Beg Ballet,Yuka Kawazu,none,2024-03-15,Ballet
BAE,11:30:00,Int Ballet,Elizabeth Walker,none,2024-03-15,Ballet
Steps,11:30:00,Adv Pro Ballet,Nancy Bielski,none,2024-03-15,Ballet
Peridance,11:30:00,Beg House,Huu Rock,none,2024-03-15,Street/Choreography
