Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/o6lJFTvOKwvi2ysPQ8Ff,Beg/Adv. Beg. Hip-Hop Choreography,Jillian Roberts
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/VwIMJgmAwP8DQYkpbryP,All Levels Flexn,Cal Hunt
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/aWAv8D54CkttlJn2NL62,All Levels Litefeet,Jayy Black
Modega,9:30 PM EDT • (120 min),https://sutrapro.com/modega/checkout/QPBw0zVL9gGIKwODrLoF,"""Every Thursday"" Open Hip-Hop Session","CJ & Darien Van Rensalier & Paco ""Hopskotch"" Valencia & 8-Legx"
