Studio,Start time,Sign up,Classes,Teacher,Duration
Cumbe Dance Center,10:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=70&classId=4144&classDate=10/1/2023&clsLoc=1,BellyDancing [D4J],Jaida,1 hour & 30 minutes
Cumbe Dance Center,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=70&classId=4147&classDate=10/1/2023&clsLoc=1,West African Guinean Dance [D4J],Darian Parker,1 hour & 30 minutes
