Studio,Start time,Sign up,Classes,Teacher,Duration
Hive Dance NJ,2:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2258&classDate=10/1/2023&clsLoc=1,Beginner Hip-hop (Adults 17+),Dino Principe,1 hour & 15 minutes
Hive Dance NJ,3:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2249&classDate=10/1/2023&clsLoc=1,Adv/Beg Hip Hop Choreography (Adults 17+),Deb Kim (1),1 hour & 15 minutes
