Steps,09:00:00,Open Yoga For Dancers,Hannah Dober,none,2024-04-03,Additional Disciplines
Peridance,09:00:00,Open Yoga,Sarah Iguchi,none,2024-04-03,Additional Disciplines
Steps,10:00:00,Open Pilates,Lauren Marsaglia (4),none,2024-04-03,Additional Disciplines
Gibney,10:30:00,Bartenieff Fundamentals At 280,Alexandra Beller,none,2024-04-03,Additional Disciplines
Mark Morris,12:00:00,Pro-Series,Kizuna Dance *Company Member,none,2024-04-03,Additional Disciplines
Ailey,12:00:00,Zumba Fitness,Carlos Chavez (1),none,2024-04-03,Additional Disciplines
Gibney,12:30:00,Movement Research At 280,Tasha Taylor,none,2024-04-03,Additional Disciplines
BDC,13:30:00,Beg Jumps And Turns,Eric Campros,none,2024-04-03,Additional Disciplines
Gibney,14:00:00,Movement Research At 280,Emily Faulkner,none,2024-04-03,Additional Disciplines
Peridance,14:30:00,Open Stretch,Diego Funes,none,2024-04-03,Additional Disciplines
Steps,16:00:00,Alignment Floor Work,Lonne Moretton,none,2024-04-03,Additional Disciplines
BDC,16:30:00,All Levels Restorative Meditation,Sarah Simon Wolff,none,2024-04-03,Additional Disciplines
ILD Queens,16:45:00,Kids Kpop 8,Winnie Chung,none,2024-04-03,Additional Disciplines
PMT,18:00:00,Open Level Floorwork,Mack Pereira,none,2024-04-03,Additional Disciplines
ILD Queens,18:00:00,Eenie Meenie | Chung Ha Part 1,Winnie Chung,none,2024-04-03,Additional Disciplines
ILD NYC,18:30:00,Eenie Meenie | Chung Ha Part 1,MJ Choi,none,2024-04-03,Additional Disciplines
Ailey,18:30:00,Zumba Fitness,Mike Gomez,none,2024-04-03,Additional Disciplines
SassClass,19:10:00,Popstar Style,Mary,none,2024-04-03,Additional Disciplines
ILD Queens,19:30:00,One Spark | Twice Part 1,Eunice Shin,none,2024-04-03,Additional Disciplines
ILD NJ,19:30:00,Plot Twist | Tws Part 1,Ness Martinez,none,2024-04-03,Additional Disciplines
