BDC,10:30:00,Basic Theater,Melodye Redding,none,2024-04-03,Theater
Peridance,11:30:00,Int Broadway Jazz,Sue Samuels,none,2024-04-03,Theater
BDC,12:00:00,Adv Beg Theater,Josh Walden (2),none,2024-04-03,Theater
Steps,13:00:00,Int Theater Jazz,Devin Richey (5),none,2024-04-03,Theater
BDC,13:30:00,Int Theater,Tanner Lane,none,2024-04-03,Theater
Steps,14:45:00,Adv/Beg Theater Jazz,Sam Lobel (6),none,2024-04-03,Theater
BDC,15:00:00,Beg Theater,Josh Zacher,none,2024-04-03,Theater
BDC,16:30:00,Adv Beg Theater,Lainie Munro (5),none,2024-04-03,Theater
Steps,17:00:00,Adv/Int Theater Jazz,Rachel Leigh Dolan,none,2024-04-03,Theater
BDC,18:00:00,Int Adv Theater,Tanner Lane (6),none,2024-04-03,Theater
BDC,19:30:00,Int Theater,Amanda LaMotte,none,2024-04-03,Theater
