Studio,Start time,Sign up,Classes,Teacher,Duration
Brickhouse,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7894&classDate=9/7/2023&clsLoc=1,Pop Up - Street Jazz,James Alonzo,1 hour & 30 minutes
Brickhouse,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7900&classDate=9/7/2023&clsLoc=1,Pop Up - Hip Hop,Nycole Altchiler,1 hour & 30 minutes
Brickhouse,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7889&classDate=9/7/2023&clsLoc=1,Pop Up - Afrobeats,Judith McCarty,1 hour & 30 minutes
Brickhouse,9:00 pm  EDT,none,Private Rehearsal,Kelly Peters,2 hours
